,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
429,429,429,429,a vital program which both i and my family have accessed capacity should be expanded to address the probable aftereffects of covid on mds like ptsd depression anxiety substanceuse disorders and ongoing stress high quality care requires well and healthy physicians,KimKellyMD,2020-12-07,15:12:51,neutral,0.8219324946403503,neutral,0.624607503414154,joy,0.9831764698028564,positive,0.993372917175293,negative,0.3608700335025787,neutral
430,430,430,430,association of posttraumatic stress and depression with mortality in women via part of,JDRichardsonMD,2020-12-07,22:50:56,negative,0.6500116586685181,negative,0.5898776054382324,fear,0.6977173089981079,positive,0.9705604314804076,negative,0.494514524936676,negative
431,431,431,431,excellent short reviewtop medications for alcohol use disorders with depression via,JDRichardsonMD,2020-12-08,03:03:31,neutral,0.8881593346595764,positive,0.61213219165802,sadness,0.4406045377254486,positive,0.9675371646881104,negative,0.3915963470935821,positive
432,432,432,432,an inside look at depression treatment among patients with addictive disorders via,JDRichardsonMD,2020-12-08,03:04:44,neutral,0.8604408502578735,neutral,0.6052870750427246,sadness,0.4327935576438904,positive,0.9503070116043092,negative,0.4663828313350677,neutral
433,433,433,433,is covid associated with posttraumatic stress disorder,JDRichardsonMD,2020-12-08,18:35:15,neutral,0.8830006122589111,negative,0.6582291126251221,fear,0.8255141973495483,negative,0.9972489476203918,negative,0.373765617609024,negative
434,434,434,434,seeking to understand the conditions under which exposurebased writing therapy for posttraumatic stress disorder is an effective approach a commentary on dawson etal ,JDRichardsonMD,2020-12-08,22:13:53,neutral,0.9163417816162108,neutral,0.8680534362792969,joy,0.9955590963363647,positive,0.9962260723114014,negative,0.3377911746501922,neutral
435,435,435,435,suicide prevention in the covid era via part of,JDRichardsonMD,2020-12-09,00:33:46,neutral,0.9550774097442628,neutral,0.7591444849967957,fear,0.5401541590690613,positive,0.965941846370697,positive,0.3567291796207428,neutral
436,436,436,436,the influence of depressionptsd comorbidity on healthrelated quality of life in treatmentseeking veterans,JDRichardsonMD,2020-12-09,12:44:46,neutral,0.8686482310295105,neutral,0.5652974247932434,joy,0.8181042671203613,positive,0.8938460946083069,negative,0.4708082675933838,neutral
437,437,437,437,major depression linked to insulin resistance via,JDRichardsonMD,2020-12-09,13:54:26,negative,0.6427886486053467,negative,0.7389149069786072,fear,0.4519963264465332,negative,0.99970942735672,negative,0.4658954441547394,negative
438,438,438,438,we need to understand the contribution of information management to clinician burnout it is not insignificantbut beyond burnout the challenge of managing multiple information channels creates safety risks when info goes missing unchecked unseen,snewbery1,2020-12-09,18:08:11,negative,0.788232684135437,negative,0.5729105472564697,sadness,0.9952422380447388,negative,0.8614495396614075,negative,0.44207963347435,negative
439,439,439,439,therea some literature that indeed people are stress eating exercising less and gaining weight during the pandemic,mclaughlin_tom,2020-12-10,16:56:15,negative,0.8681777715682983,neutral,0.6356368660926819,fear,0.5282446146011353,negative,0.9516145586967468,negative,0.3940899968147278,negative
440,440,440,440,daily deaths crack  allergy warning for pfizer vaccine otc covid test okamp,JDRichardsonMD,2020-12-10,19:02:59,negative,0.910663902759552,negative,0.5364993214607239,fear,0.7356683611869812,negative,0.99464613199234,negative,0.5456690788269043,negative
441,441,441,441,it means we wont have to think about how we behave around fellow humans so carefully  a huge cognitive and emotional load unburdened it means my wind instrument playing and singing buds can get the band back together again yes not right away but a reality that awaits,parsnipper,2020-12-10,19:49:24,neutral,0.6539979577064514,positive,0.7836867570877075,sadness,0.9899497032165528,positive,0.9981274008750916,positive,0.519515872001648,positive
442,442,442,442,watched this last night i count myself lucky to have had my brain touched by the hands of  emotional inspiring amp amazing episode of the surgeons cut  must watch ty dr q for continuing to be an inspiring individual for me personally in what i do each day,clairehsnyman,2020-12-10,22:26:22,positive,0.9907206296920776,positive,0.97679340839386,joy,0.9857894778251648,positive,0.9994756579399108,positive,0.3908414840698242,positive
443,443,443,443,oh dear indeed impaired is impaired is impaired all the more so for being impaired while attempting to work work and chemical impairment just dont mix well at all sadly increased risk of harm to self and others be safe out there folks,awruddiman,2020-12-10,23:59:01,negative,0.9759470224380492,negative,0.9514276385307312,joy,0.9380099773406982,negative,0.9996446371078492,negative,0.3891514241695404,negative
444,444,444,444,so many publications on psychedelics psilocybin delivers remarkable relief in severe depression via,JDRichardsonMD,2020-12-11,01:36:51,positive,0.9046878814697266,positive,0.9010555148124696,joy,0.9671041369438172,positive,0.9963054656982422,positive,0.3848159611225128,positive
445,445,445,445,interesting article discussing a very important subjectis patient suicide in psychiatry a medical error via,JDRichardsonMD,2020-12-11,01:39:11,neutral,0.7779342532157898,positive,0.5532622933387756,joy,0.737970769405365,positive,0.8034575581550598,negative,0.3993998169898987,positive
446,446,446,446,is covid associated with posttraumatic stress disorder via,JDRichardsonMD,2020-12-11,01:49:41,neutral,0.90622740983963,negative,0.5812495350837708,fear,0.8090630769729614,negative,0.981385350227356,negative,0.364591896533966,negative
447,447,447,447,suicidal ideation in physicians linked to depression not burnout,JDRichardsonMD,2020-12-11,13:39:20,negative,0.6248777508735657,negative,0.6357463598251343,sadness,0.7552013397216797,negative,0.9294344782829284,negative,0.4596215486526489,negative
448,448,448,448,association of physician burnout with suicidal ideation and medical errors via part of,JDRichardsonMD,2020-12-11,13:40:46,negative,0.9006389379501343,negative,0.7214223146438599,sadness,0.9211350083351136,negative,0.9640347361564636,negative,0.490755558013916,negative
449,449,449,449,community exercise classes reduce loneliness social isolation among older adults,JDRichardsonMD,2020-12-11,13:42:46,negative,0.6743394136428833,neutral,0.7506405115127563,sadness,0.9274991154670716,positive,0.976157546043396,positive,0.3952078819274902,positive
450,450,450,450,digit suicide prevention hotline gets green light from house of commons,JDRichardsonMD,2020-12-11,22:09:17,neutral,0.7899652123451233,neutral,0.8099820017814636,joy,0.8201749324798584,positive,0.8774013519287109,neutral,0.4353044629096985,neutral
451,451,451,451,cortical volume abnormalities in posttraumatic stress disorder an enigmapsychiatric genomics consortium ptsd workgroup megaanalysis,JDRichardsonMD,2020-12-12,18:44:46,neutral,0.9692385196685792,neutral,0.6249552965164185,fear,0.6596669554710388,negative,0.8585209250450134,negative,0.3715486228466034,negative
452,452,452,452,mdmafacilitated cognitivebehavioural conjoint therapy for posttraumatic stress disorder an uncontrolled trial,JDRichardsonMD,2020-12-12,19:24:45,neutral,0.9411506056785583,neutral,0.6601425409317017,fear,0.9757621884346008,positive,0.544174313545227,negative,0.4559016525745392,neutral
453,453,453,453,excellent resource for depression,JDRichardsonMD,2020-12-16,13:50:38,positive,0.9312971830368042,positive,0.7570115327835083,joy,0.9798294305801392,positive,0.9546247124671936,negative,0.3757006525993347,positive
454,454,454,454,hospitals across bc are displaying white trees this year w ornaments amp photos of people of all ages might remind you of your own family mementosdifference is the people in these photos are no longer with us their lives were lost to overdose,parsnipper,2020-12-17,01:08:03,negative,0.9017686247825624,neutral,0.5031778216362,sadness,0.9930007457733154,positive,0.9083465933799744,negative,0.4031144678592682,negative
455,455,455,455,associations of major depressive disorder and related clinical characteristics with hydroxyvitamin d levels in middleaged adults via,JDRichardsonMD,2020-12-17,01:40:46,neutral,0.7396647930145264,neutral,0.693345308303833,fear,0.8100178241729736,positive,0.7044469118118286,negative,0.4918535053730011,neutral
456,456,456,456,drug for treatment of major depressive disorder announces positive trial results via,JDRichardsonMD,2020-12-18,15:20:30,positive,0.7371591925621033,positive,0.7845021486282349,joy,0.7513150572776794,positive,0.9952812790870668,positive,0.4691060781478882,positive
457,457,457,457,and  the centre invites you to participate in a short online study link examining moral distress at work and during the pandemic,JDRichardsonMD,2020-12-18,22:45:05,neutral,0.9140154719352722,neutral,0.7833590507507324,joy,0.611541748046875,positive,0.9581839442253112,positive,0.375788927078247,neutral
458,458,458,458,regardless of whether you live in a busy household or by yourself this can be a difficult time of year please reach out if youre feeling lonely anxious or depressed talk to a friend or a physician and ask for help,BCFamilyDoctors,2020-12-19,01:10:03,neutral,0.7884799242019653,negative,0.5259119272232056,sadness,0.9987530708312988,negative,0.996911883354187,negative,0.3763289153575897,negative
459,459,459,459,korean intellectual property office grants patent application for depression treatment via,JDRichardsonMD,2020-12-19,16:14:48,neutral,0.9414110779762268,neutral,0.6696568131446838,sadness,0.332010269165039,negative,0.547913134098053,negative,0.4043992459774017,negative
460,460,460,460,local researchers ask is ptsd a pandemic sideeffect for moral distress about healthcare workers link ,JDRichardsonMD,2020-12-20,16:24:43,negative,0.8087037801742554,neutral,0.5645613670349121,sadness,0.9473414421081544,negative,0.8512305617332458,neutral,0.3489456474781036,negative
461,461,461,461,local london researchers ask is ptsd a pandemic sideeffect for moral distress about healthcare workers link  ,JDRichardsonMD,2020-12-20,16:28:12,negative,0.7365214824676514,neutral,0.576541006565094,sadness,0.9714341759681702,negative,0.6839842200279236,negative,0.3405073285102844,negative
462,462,462,462,the mentalhealth impact of covid  psychological distress icu stay increase covid patients risk for developing ptsd,JDRichardsonMD,2020-12-21,14:02:48,negative,0.8992416262626648,negative,0.6840911507606506,sadness,0.941274881362915,positive,0.94587904214859,negative,0.5217089056968689,negative
463,463,463,463,important topic of personas and perfectionand physician suicide via,JDRichardsonMD,2020-12-21,17:31:30,neutral,0.8141739964485168,neutral,0.7165350914001465,sadness,0.5723710060119629,positive,0.922191321849823,negative,0.4830751121044159,neutral
464,464,464,464,depression anxiety three times more likely in people with cannabis use disorder,JDRichardsonMD,2020-12-21,17:40:47,negative,0.8402671813964844,negative,0.8020387887954712,fear,0.6190303564071655,negative,0.972038209438324,negative,0.4824811816215515,negative
465,465,465,465,effect of stellate ganglion block treatment on posttraumatic stress disorder symptomsa randomized clinical,JDRichardsonMD,2020-12-21,17:43:57,neutral,0.975985586643219,neutral,0.6823078989982605,fear,0.8379976749420166,negative,0.6794140934944153,positive,0.3497258126735687,neutral
466,466,466,466,online survey closing soon and please participate in this online study link  examining moral distress and wellbeing,JDRichardsonMD,2020-12-22,21:06:36,neutral,0.9408931136131288,neutral,0.7892254590988159,joy,0.8563244342803955,negative,0.9652590751647948,positive,0.4046402871608734,neutral
467,467,467,467,gambling major depression a potentially deadly combination via,JDRichardsonMD,2020-12-22,22:33:53,negative,0.9076142311096193,negative,0.9161213636398317,anger,0.741628885269165,negative,0.937455952167511,negative,0.5682288408279419,negative
468,468,468,468,closing soon monday dec  recruiting and to participate in an online study examining moral distress and mental health during the covid pandemic,JDRichardsonMD,2020-12-23,13:37:53,neutral,0.9359034895896912,neutral,0.7757055163383484,sadness,0.4488268196582794,negative,0.9325191974639891,negative,0.4322482049465179,negative
469,469,469,469,last chance to participate monday dec  and to participate in an online study link  examining moral distress and during the covid pandemic,JDRichardsonMD,2020-12-24,13:19:41,neutral,0.9600030183792114,neutral,0.7786170840263367,sadness,0.6583909392356873,negative,0.9966549873352052,negative,0.514794111251831,negative
470,470,470,470, ending uk participation in erasmus  an initiative that has expanded opportunities sad day,AnizKhalfan,2020-12-24,18:24:31,negative,0.7597579956054688,neutral,0.4351962506771087,joy,0.7817214131355286,negative,0.778103232383728,positive,0.4112302958965301,negative
471,471,471,471,days left to participate in the and study  examining moral distress and  please share,JDRichardsonMD,2020-12-26,16:02:57,neutral,0.9090917706489564,neutral,0.8416793942451477,joy,0.7339180707931519,positive,0.5888912081718445,negative,0.5309013724327087,neutral
472,472,472,472,esketamine nasal spray plus oral antidepressant safe for treatmentresistant depression,JDRichardsonMD,2020-12-26,16:07:13,neutral,0.5498102903366089,positive,0.6490942239761353,joy,0.9855251908302308,positive,0.9977591037750244,positive,0.3652212023735046,positive
473,473,473,473,thisand sadly we will see the consequences of living room spread in the next few weeks post holidays,DrMCGregoire,2020-12-29,04:11:25,negative,0.9572706818580629,negative,0.8928324580192566,sadness,0.8485241532325745,negative,0.9954041242599488,negative,0.4843878149986267,negative
474,474,474,474,such a sad news as a peds pall care doc who did her msc thesis in nicu back in the s chris was a role model and a pioneer i admired my sympathies to her family and the whole pediatric community at sickkids and beyond,DrMCGregoire,2020-12-29,16:43:33,positive,0.6349692344665527,neutral,0.4434379637241363,love,0.984140157699585,positive,0.984034538269043,negative,0.4396845400333404,positive
475,475,475,475,vulnerable seniors died not just from the virus but from dehydration hunger and loneliness protecting our elders in longterm care means protecting all staff through a decent living wage paid sick leave and more fulltime roles,DocSchmadia,2020-12-30,12:13:04,negative,0.5731515884399414,negative,0.7820972800254822,fear,0.9648705720901488,negative,0.9624519348144532,negative,0.5851718783378601,negative
476,476,476,476, thank you for sharing this sad news dr mcloughlin was an amazing clinician and that rarest of breeds  the rural specialist  whose service supported so many rural fps and their communities,snewbery1,2020-12-31,02:13:43,positive,0.8864386081695557,positive,0.8439483642578125,joy,0.9880821704864502,positive,0.9924681782722472,negative,0.4277622997760772,positive
477,477,477,477,love to all the working tonight and into tomorrow you have faced everincreasing challenges in an already stressedout system this year thank you for being there for your patients now and into  artwork via,BCFamilyDoctors,2021-01-01,00:01:09,positive,0.9398688673973083,positive,0.9144572615623474,sadness,0.8555359840393066,positive,0.9978023171424866,positive,0.3791226148605346,positive
478,478,478,478,maggie i am so sorry to know how deeply her loss will be felt by you i did not know her but am keenly aware that the health care system in which we work has been shaped by her legacy and for that i am both grateful and deeply saddened by her death,snewbery1,2021-01-02,13:41:42,neutral,0.6993522047996521,neutral,0.4205608367919922,joy,0.8787404298782349,positive,0.9858784675598145,negative,0.5448159575462341,neutral
479,479,479,479,i was heartbroken to hear this im so sorry for your loss maggie and for her family amp friends,clairehsnyman,2021-01-02,16:17:55,negative,0.6304128766059875,negative,0.7628893256187439,sadness,0.998894989490509,negative,0.7750146985054016,negative,0.4198073744773865,negative
480,480,480,480,so sorry julie for your loss of a friend this news is tragic my thoughts are with her family loved ones amp friends,clairehsnyman,2021-01-02,16:21:27,negative,0.7088518738746643,negative,0.7408995628356934,sadness,0.998586654663086,negative,0.9283778667449952,negative,0.3776419162750244,negative
481,481,481,481,totally agree it can be overwhelming to navigate everything by yourself especially if symptoms such as memory loss etc having a support person is key,clairehsnyman,2021-01-04,01:52:17,neutral,0.8846028447151184,neutral,0.5418113470077515,joy,0.9982794523239136,negative,0.507148027420044,positive,0.3567475974559784,neutral
482,482,482,482,burnout likely distinct from anxiety depression among icu clinicians,JDRichardsonMD,2021-01-04,13:45:21,negative,0.8593117594718933,neutral,0.588409423828125,fear,0.7286344170570374,negative,0.999142289161682,negative,0.4048295319080353,negative
483,483,483,483,sad reality in on,DrMCGregoire,2021-01-05,15:31:33,negative,0.9556257724761964,negative,0.8142943382263184,sadness,0.992827832698822,negative,0.9861060380935668,negative,0.4789391458034515,negative
484,484,484,484, of covid deaths in texas prisons were awaiting trial and were by definition not criminalsconvicted inmates are more likely racialized with poor health in congregant careimmunize them all,BirthControlDoc,2021-01-06,04:05:21,negative,0.9241928458213806,negative,0.8442102074623108,anger,0.6147090792655945,negative,0.9991638660430908,negative,0.383955717086792,negative
485,485,485,485,covid pandemics first month linked to equivalent distress levels as entire year prior,JDRichardsonMD,2021-01-06,14:01:22,negative,0.8936371803283691,negative,0.5884830355644226,fear,0.915168285369873,negative,0.999936580657959,negative,0.4067005515098572,negative
486,486,486,486,cult recruitment strategies having identified a stressed emotionally vulnerable target cults flood that person with affection flattery and validation,parsnipper,2021-01-07,00:23:46,neutral,0.9282020330429076,negative,0.4935894608497619,sadness,0.8384559750556946,positive,0.994034230709076,positive,0.3750356435775757,positive
487,487,487,487,four rs believed to be protective against suicide  psychiatric news,JDRichardsonMD,2021-01-08,16:26:59,neutral,0.9364068508148192,neutral,0.7969807982444763,fear,0.8705567121505737,negative,0.8638619780540466,negative,0.555546224117279,negative
488,488,488,488,women accounted for all the losses,DrMCGregoire,2021-01-09,06:06:57,negative,0.8947697877883911,negative,0.6893582344055176,sadness,0.5976009964942932,negative,0.9982594847679138,negative,0.8213542103767395,negative
489,489,489,489,this is going to be a record year for physician suicide no questionand no i do not intend to be one of them,BirthControlDoc,2021-01-09,17:33:14,negative,0.9658914804458618,negative,0.7307389378547668,sadness,0.9677793383598328,negative,0.7060802578926086,negative,0.4703347384929657,negative
490,490,490,490,they do organizations do there is a lot of discussion around and physician  and despite that most deaths that i have heard of and i hear of at least  per year in ontariocanada has been kept private out of respect for the physicians memory,DocSchmadia,2021-01-10,01:50:26,neutral,0.9442765116691588,neutral,0.6315847039222717,joy,0.883242666721344,positive,0.9573991894721984,negative,0.4453233182430267,neutral
491,491,491,491,i know im so sad for her community her loved ones,DocSchmadia,2021-01-10,14:12:54,negative,0.8263870477676392,negative,0.8889036774635315,sadness,0.996547520160675,negative,0.6953670382499695,negative,0.3966074883937835,negative
492,492,492,492,already happened in nyc er physician there died by suicide,DocSchmadia,2021-01-10,14:13:45,negative,0.9293396472930908,negative,0.8752853870391846,sadness,0.9361361861228944,negative,0.9992780089378356,negative,0.5018302202224731,negative
493,493,493,493,i know im as sad i didnt have an excuse to make a thirst pic as my followers,BirthControlDoc,2021-01-10,17:04:17,negative,0.9452832341194152,negative,0.8244602084159851,sadness,0.6465815901756287,negative,0.9782056212425232,negative,0.3563190102577209,negative
494,494,494,494,shes not the first suicide im aware of nor the last to occur but we must speak out about the stress we are under and the limits of our capabilities,BirthControlDoc,2021-01-10,17:38:22,negative,0.6796806454658508,negative,0.4958247542381286,anger,0.4117911458015442,positive,0.7264254093170166,negative,0.6489279270172119,negative
495,495,495,495,very sad story and my heart goes to her family friends and colleague while it is true that there is no shame it does not take away the shame one may experience while living with mental illness beyond encouraging words there is significant stigma,DrMCGregoire,2021-01-10,20:31:38,negative,0.8339709043502808,negative,0.9193550944328308,joy,0.9783703684806824,positive,0.9222109913825988,negative,0.5337650775909424,negative
496,496,496,496,feeling sorry for health care providers whose covid vaccine appointments were cancelled due to supply issues such an emotional rollercoaster but i was thrilled to see so many of my colleagues volunteer to vaccinate  once we have syringes in hand well be unstoppable,bechardmel,2021-01-12,02:46:13,neutral,0.5377606153488159,positive,0.4641254544258117,sadness,0.9985526204109192,positive,0.7670734524726868,negative,0.4006259739398956,positive
497,497,497,497,ambulatory assessment smartphone app promising addition to depression screening tools,JDRichardsonMD,2021-01-13,13:02:29,positive,0.9091840982437134,positive,0.6793068647384644,joy,0.9752716422080994,positive,0.991606831550598,positive,0.5038648843765259,positive
498,498,498,498,hospitalizations are high in ih admissions with in critical care deaths many in long term careih has the same number of active cases as vancouver coastal  of the populationthe shape of tcs curve is a concern we remain with close to  positivity,parsnipper,2021-01-14,03:21:10,neutral,0.7577440738677979,neutral,0.5840941071510315,joy,0.9627517461776732,negative,0.9773499369621276,negative,0.4766270220279693,negative
499,499,499,499,so true the health system has to be a full partner in all of this to reduce burnout in healthcare workers,PEAKMD,2021-01-14,18:24:13,neutral,0.7215356826782227,neutral,0.5893325209617615,joy,0.8602862358093262,positive,0.991926372051239,neutral,0.3854567408561706,neutral
500,500,500,500,my rules if i am feeling righteous disengage come back later avoid adhominem  try to give the tweet the most generous interpretation remember ppl are often reacting to some eventinteraction we are unaware of so context is lost dont feed the trollsbots,parsnipper,2021-01-17,02:55:35,neutral,0.8449738621711731,neutral,0.5722062587738037,joy,0.9969690442085266,negative,0.9969813227653505,negative,0.4317784309387207,negative
501,501,501,501,walked out in tears the only other time shed cried at work was when she lost an infant patientthis shift was unlike any other shes worked but its likely she will soon experience another one just as bad or worse,DocSchmadia,2021-01-19,01:39:28,negative,0.9776254296302797,negative,0.9628514051437378,sadness,0.9979349374771118,negative,0.9915995597839355,negative,0.451227456331253,negative
502,502,502,502,sadly  this reaffirms that this is no time to be letting down our guard in ongoing efforts to reduce our personal amp community risks while trying to stay safe in awaiting broad vaccine role out for  the next weeks amp months will be telling in bc,awruddiman,2021-01-20,00:01:24,neutral,0.5105150938034058,neutral,0.566903293132782,joy,0.9936445951461792,negative,0.6363183856010437,negative,0.6091444492340088,negative
503,503,503,503,lost me after she said civil discourse,kselandMD,2021-01-20,00:49:16,negative,0.8205710053443909,negative,0.6849944591522217,sadness,0.9950867295265198,negative,0.5511192083358765,neutral,0.3623302280902862,negative
504,504,504,504,id like to know because im a jealous canuck we dont have trader joes here if its overrated i can be less jealous and a better emotional support,ShielaAppavoo,2021-01-20,11:40:57,negative,0.9670459032058716,neutral,0.4496774971485138,anger,0.997221827507019,negative,0.7108219265937805,neutral,0.3590535521507263,negative
505,505,505,505,im so sorry for your loss every life lost matters i hope you get some time and space to grieve and find support,BirthControlDoc,2021-01-22,02:03:30,neutral,0.7284157872200012,neutral,0.4964000582695007,sadness,0.9689089059829712,positive,0.9183962345123292,negative,0.4285168349742889,neutral
506,506,506,506,isolation anxiety inability to access essential health services concerns for physical and emotional safety  children and youth are paying a huge price for the actions of others during this pandemic,EGruenwoldt,2021-01-22,13:46:19,negative,0.8915476202964783,negative,0.90447735786438,sadness,0.6213087439537048,negative,0.9972593784332277,negative,0.5432518124580383,negative
507,507,507,507,so very sad and unnecessary,bechardmel,2021-01-23,23:58:44,negative,0.9774026274681092,negative,0.9734691977500916,sadness,0.9927581548690796,negative,0.9999349117279052,negative,0.50204998254776,negative
508,508,508,508,nobody is safe from these deaths i mourn the unnecessary loss of life son grandparent wife husband siblingour numbers are decreasing there is hope thank you to all who unselfishly followed the rules   etc,DocSchmadia,2021-01-24,12:10:42,negative,0.7323882579803467,negative,0.5568439960479736,joy,0.9158793091773988,negative,0.9940563440322876,negative,0.36612668633461,negative
509,509,509,509,mental illness tied to high risk of physical disease death via,JDRichardsonMD,2021-01-25,15:45:10,negative,0.9262085556983948,negative,0.8711050748825073,fear,0.8460050821304321,negative,0.9956012964248656,negative,0.5479922890663147,negative
510,510,510,510,oh crystal how sad,DocSchmadia,2021-01-25,19:04:55,negative,0.961095094680786,negative,0.9174861311912536,sadness,0.9945662021636964,negative,0.9989578723907472,negative,0.4805690944194793,negative
511,511,511,511,as a physician and as a citizen i am deeply saddened by what has happened in long term care over these past months and in this second wave in particular i stand with colleagues who are calling for significant change to ,snewbery1,2021-01-26,16:14:44,neutral,0.7685379385948181,negative,0.6506825089454651,sadness,0.9983487129211426,positive,0.9669572114944458,negative,0.574449896812439,negative
512,512,512,512,stress from the covid pandemic has had a negative impact on our being wondering what you can do to look after your and help others needing extra support during these challenging times learn more,DoctorsOfBC,2021-01-27,20:25:03,negative,0.8720716238021851,negative,0.7851178646087646,joy,0.7291572690010071,negative,0.996224045753479,negative,0.4459507465362549,negative
513,513,513,513,i ask myself what do i need how am i caring for myself in this moment doctors facing burnout turn to selfcare,PEAKMD,2021-01-27,22:36:32,neutral,0.7392260432243347,neutral,0.6727243661880493,love,0.966231882572174,negative,0.7671264410018921,negative,0.3578074276447296,negative
514,514,514,514,sadly i assumed it was a colleague or partner,BirthControlDoc,2021-01-27,22:51:05,negative,0.8817151784896851,negative,0.5068245530128479,anger,0.7227470874786377,negative,0.9954727292060852,neutral,0.4829485118389129,negative
515,515,515,515,challenges can be very real for people with  especially after treatment  life is often very different than before and not just physically but emotionally and mentally too,clairehsnyman,2021-01-28,20:48:05,neutral,0.5438812375068665,neutral,0.4910300970077514,joy,0.9641273617744446,positive,0.9009533524513244,negative,0.4551397562026977,neutral
516,516,516,516,common question for hospital staff right nowis this mild sore throat irritated eyeballs and chest tightness covid or just my emotional state and lack of sleep,parsnipper,2021-01-28,22:23:57,negative,0.9560627937316896,negative,0.8086659908294678,anger,0.9969972372055054,negative,0.999944806098938,negative,0.4314891695976257,negative
517,517,517,517,health care delivery is a team sport the importance of the loss of rpns from our health care system cannot be underestimated tangible workplace supports amp mental health supports needed,snewbery1,2021-01-29,15:23:29,neutral,0.7738990187644958,neutral,0.5804054737091064,sadness,0.7110030055046082,positive,0.9965740442276,neutral,0.3779816627502441,neutral
518,518,518,518,naltrexone cuts hospitalization deaths in alcohol use disorder via,JDRichardsonMD,2021-01-29,22:22:19,negative,0.8869783878326416,neutral,0.6251423954963684,sadness,0.7764827609062195,positive,0.9479435086250304,negative,0.4206816256046295,negative
519,519,519,519,we need to examine biases in process that disadvantage groups we need to be proactive and apply an lens and an lens we need heterogenous decisionmaking teams organizations need an action plannot just policy and resources to address,KimKellyMD,2021-01-30,01:51:10,neutral,0.8529150485992432,neutral,0.7030317783355713,joy,0.993259847164154,negative,0.6511595845222473,negative,0.380587637424469,negative
520,520,520,520,rapid tests could have prevented half of bc care home deaths in  modelling suggests,DrMCGregoire,2021-01-30,07:29:19,neutral,0.7809029817581177,neutral,0.6489707827568054,fear,0.4566155672073364,positive,0.5217877626419067,negative,0.3820895552635193,neutral
521,521,521,521,mindfulness of the moment as an antidote to emotional death spiraling via,JDRichardsonMD,2021-01-30,16:47:56,neutral,0.662813663482666,neutral,0.7344971299171448,sadness,0.9699901938438416,positive,0.997525990009308,positive,0.4031177461147308,neutral
522,522,522,522,agree advocacy to address inequity internally and externally are both necessary simultaneously as you know advocacy takes a lot of emotional energy ideally it should not fall on the shoulders of a few would also be helpful if supported physician advocates,KimKellyMD,2021-01-30,19:55:05,neutral,0.6049163341522217,positive,0.4950586259365082,joy,0.992550015449524,positive,0.9940381050109864,positive,0.3409239053726196,positive
523,523,523,523,pharmacological therapy for posttraumatic stress disorder a systematic review and metaanalysis of monotherapy augmentation and headtohead approaches,JDRichardsonMD,2021-02-01,14:54:41,neutral,0.979536235332489,neutral,0.7814566493034363,joy,0.5063281655311584,positive,0.9918555021286012,neutral,0.3664529919624328,neutral
524,524,524,524,experts highlight psychological stressors linked to covid pandemic,JDRichardsonMD,2021-02-02,13:10:07,negative,0.8003786206245422,negative,0.5617774724960327,fear,0.7935308814048767,positive,0.9384214878082277,negative,0.5019481778144836,negative
525,525,525,525,vaccinating kids is likely to have direct and indirect benefits protecting children against rare severe pediatric cases of covid and protecting others by reducing spread indirect benefits also reduce family toll of parental illness failing economies and chronic stress,EGruenwoldt,2021-02-03,12:03:23,neutral,0.6496298909187317,positive,0.7832183241844177,sadness,0.7832795977592468,positive,0.9694300293922424,negative,0.3769203424453735,positive
526,526,526,526,also  throwing into the mix that this thread gives me a bit of anxiety to see how interested my future board chair  is in all things typography i thought my troubles were behind me with now in pastpresident status,EGruenwoldt,2021-02-03,13:30:32,negative,0.5220193862915039,negative,0.5260859131813049,joy,0.7992420792579651,positive,0.5363187193870544,negative,0.5215871334075928,negative
527,527,527,527,medical organizations must do more to address burnout among health care workers doctors call for systemic change to tackle burnout among healthcare workers  cbc radio,PEAKMD,2021-02-03,22:17:51,negative,0.7937734127044678,neutral,0.6910021901130676,anger,0.7840059399604797,positive,0.8765923380851746,negative,0.4030567705631256,negative
528,528,528,528,thanks sadly  is too early for me,DrMCGregoire,2021-02-04,16:24:07,negative,0.9360002875328064,negative,0.7999106049537659,joy,0.9660261869430542,negative,0.8602440357208252,negative,0.3721311092376709,negative
529,529,529,529,computerized screen successfully identifies youth suicide risk,JDRichardsonMD,2021-02-05,03:05:08,neutral,0.7219985127449036,neutral,0.6465592384338379,joy,0.4387230575084686,positive,0.997601330280304,negative,0.568151593208313,neutral
530,530,530,530,researchers examine suicide rate changes due to covid via,JDRichardsonMD,2021-02-05,03:05:46,negative,0.7222623229026794,neutral,0.6764537692070007,fear,0.7102446556091309,positive,0.783525824546814,negative,0.4128317534923553,negative
531,531,531,531,beneath the wheel a resident reflects on burnout and professional identity via,JDRichardsonMD,2021-02-05,20:08:11,neutral,0.5217711329460144,neutral,0.8555326461791992,joy,0.8950527310371399,positive,0.946921706199646,negative,0.465711772441864,neutral
532,532,532,532,we remember dr li wenliang today one of the first physicians in china to speak up about covida year after his death from covid we remember his efforts and his advocacy to protect his patients his colleagues and all of us,BCFamilyDoctors,2021-02-06,20:40:03,positive,0.8515163660049438,positive,0.556221604347229,joy,0.8376590013504028,positive,0.9950112104415894,positive,0.4109514057636261,positive
