,Unnamed: 0,Unnamed: 0.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
610,610,610,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-05-06,14:29:21,negative,0.8277079463005066,negative,0.9123713970184326,fear,0.7227978706359863,negative,0.9876978993415833,negative,0.5297074317932129,negative
611,611,611,a closer look from dec  cases amp deaths,jkwan_md,2022-05-06,14:29:44,negative,0.5050308108329773,neutral,0.7037840485572815,fear,0.4208902716636657,negative,0.9591808319091796,negative,0.7571812868118286,negative
612,612,612,deadline approaching are you interested in learning more about peer support for doctors a new training initiative from amp the is seeking physician organizations to apply as prototype sites to provide emotional support to colleagues in need,DoctorsOfBC,2022-05-06,20:00:50,neutral,0.7370575070381165,neutral,0.6411734819412231,joy,0.8550896048545837,positive,0.5459337830543518,positive,0.40474197268486023,neutral
613,613,613,did you know there are over different types of  each one landing its own impact on the individual  physically emotionally mentally and so much more,clairehsnyman,2022-05-06,20:52:27,neutral,0.953386127948761,neutral,0.7782308459281921,anger,0.4475637674331665,positive,0.9747672080993652,negative,0.389832466840744,neutral
614,614,614,when considering diversity i would separate work characteristics from intersectional identities how does cspl address intersectional disadvantage physician leaders from underrepresented groups face when granting ccpe designations otherwise wouldnt it perpetuate inequity,KimKellyMD,2022-05-07,05:16:05,negative,0.7343935966491699,neutral,0.5098301768302917,joy,0.5953219532966614,negative,0.5408872365951538,negative,0.3551035523414612,negative
615,615,615,burnout highly prevalent in psychiatrists across the globe via,JDRichardsonMD,2022-05-07,16:42:54,negative,0.8605492115020752,negative,0.4963598251342773,anger,0.539030909538269,negative,0.998746395111084,negative,0.5174145102500916,negative
616,616,616,administrative hassle hacks strategies to curb physician stress via,JDRichardsonMD,2022-05-08,14:36:29,neutral,0.7867505550384521,neutral,0.8129257559776306,anger,0.8112888336181641,negative,0.9806376695632936,negative,0.38739070296287537,negative
617,617,617,physician burnout amp depression report  stress anxiety and anger via,JDRichardsonMD,2022-05-08,14:38:56,negative,0.8091626167297363,negative,0.7065802812576294,fear,0.7343866229057312,negative,0.8421279191970825,negative,0.5857194662094116,negative
618,618,618,doctors and lawyers are coming together to support families and find solutions to lessen stress on children from highconflict parental separations and divorce learn more about this new partnership between and,BCFamilyDoctors,2022-05-09,15:00:59,positive,0.7351052761077881,positive,0.6767690777778625,joy,0.9048389196395874,positive,0.999315619468689,positive,0.3860856592655182,positive
619,619,619,mindful mood balance effective for treating residual depressive symptoms and suicidal ideation,JDRichardsonMD,2022-05-09,19:18:58,neutral,0.6925694942474365,neutral,0.7481072545051575,joy,0.6156430840492249,positive,0.999512791633606,negative,0.4196185767650604,neutral
620,620,620,how is her death not suspicious what happened to chelsea via,DrMCGregoire,2022-05-09,21:01:15,negative,0.7536028623580933,negative,0.4968458414077759,fear,0.9954679012298584,negative,0.5903946757316589,negative,0.3932313621044159,negative
621,621,621,depression biomarkers which ones matter most via,JDRichardsonMD,2022-05-09,21:31:14,neutral,0.9746248722076416,neutral,0.7912253737449646,sadness,0.3627389669418335,negative,0.5316004753112793,negative,0.42925336956977844,negative
622,622,622,lgbt residents show greater rates of depression study via,JDRichardsonMD,2022-05-09,21:34:31,negative,0.7225697636604309,neutral,0.5647972822189331,sadness,0.8688693046569824,negative,0.993215560913086,negative,0.48222610354423523,negative
623,623,623,the skinny on weight loss drugs via,JDRichardsonMD,2022-05-10,11:03:19,neutral,0.9765732288360596,neutral,0.8667635917663574,anger,0.8153613805770874,negative,0.9945723414421082,positive,0.4043821692466736,neutral
624,624,624,health care workers are overworked exhausted suffering and emotionally drained excellent article piece of my mind we are drowning via part of,JDRichardsonMD,2022-05-11,01:38:11,negative,0.9767988920211792,negative,0.852532148361206,sadness,0.9988760352134703,positive,0.8744231462478638,negative,0.5350509881973267,negative
625,625,625,register health and justice alliance working together for families online events a collaborative approach to serving families experiencing toxic stress as a result of separation amp divorce on may amp june at pm,DoctorsOfBC,2022-05-11,16:01:07,neutral,0.9399909377098083,neutral,0.7922342419624329,anger,0.449820876121521,positive,0.9003452658653259,negative,0.34443119168281555,neutral
626,626,626,mistreatment experiences protective workplace systems and occupational distress in physicians via part of,JDRichardsonMD,2022-05-11,17:47:18,negative,0.8401888608932495,neutral,0.6847679615020752,fear,0.9618279933929444,negative,0.9439173936843872,negative,0.4740404784679413,negative
627,627,627,experiencing military related sexual trauma child maltreatment ie physical abuse emotional abuse and neglect and stressful deployment experiences were significant predictors of increased moral injury total scores,JDRichardsonMD,2022-05-11,22:55:37,negative,0.9651604294776917,negative,0.8392247557640076,sadness,0.6802132725715637,positive,0.591528594493866,negative,0.5216283798217773,negative
628,628,628,oh melissa how stressful hoping she feels better soon now that she is in hospital and gets the care she needs,clairehsnyman,2022-05-12,02:53:21,negative,0.5233154892921448,neutral,0.5476645827293396,joy,0.8941436409950256,positive,0.9870558977127076,negative,0.4967917799949646,negative
629,629,629,recognizing signs of child and youth mental distress a guide for parents and caregivers,EGruenwoldt,2022-05-12,17:51:17,neutral,0.6766313910484314,neutral,0.787377655506134,sadness,0.6853179931640625,positive,0.9905383586883544,negative,0.4028700590133667,neutral
630,630,630,the effect of socioeconomic factors on depression treatment via,JDRichardsonMD,2022-05-13,11:33:03,neutral,0.9677026867866516,neutral,0.7628258466720581,sadness,0.7316883206367493,positive,0.7897043228149414,negative,0.5264584422111511,neutral
631,631,631,i am so sorry for your loss,EGruenwoldt,2022-05-13,18:12:53,negative,0.8175941109657288,negative,0.8013303279876709,sadness,0.997606873512268,positive,0.5883227586746216,negative,0.491332471370697,negative
632,632,632,can sensitivity to common smells sniff out depression anxiety via,JDRichardsonMD,2022-05-13,21:15:08,neutral,0.6190013885498047,neutral,0.6672390699386597,fear,0.5792926549911499,positive,0.99236261844635,negative,0.4077155590057373,neutral
633,633,633,does noninvasive brain stimulation augment cbt for depression via,JDRichardsonMD,2022-05-13,21:15:49,neutral,0.7017478942871094,neutral,0.8325595855712891,joy,0.3432880342006683,negative,0.9592617750167848,neutral,0.37208759784698486,neutral
634,634,634,cherry blossoms in burlington,JDRichardsonMD,2022-05-14,00:49:18,positive,0.5715847611427307,neutral,0.6192185282707214,joy,0.3424007892608642,positive,0.9994053840637208,positive,0.3791903257369995,positive
635,635,635,hoping for the best amp planning for the rest and drawing out a roadmap of his journey connecting with his oncologist really helped his own anxieties scanxiety  ty for sharing i really listened deeply to this episode,clairehsnyman,2022-05-15,13:39:08,positive,0.942753791809082,positive,0.9430552124977112,joy,0.8467351794242859,positive,0.9944382905960084,negative,0.3861263394355774,positive
636,636,636,reasons why most young adults sweep depression under the rug,JDRichardsonMD,2022-05-15,14:07:59,negative,0.91085547208786,negative,0.7063074707984924,sadness,0.8040263056755066,negative,0.995996594429016,negative,0.5394474864006042,negative
637,637,637,greater focus on selfcare can reduce burnout improve worklife balance for providers,JDRichardsonMD,2022-05-16,12:52:08,positive,0.740156352519989,positive,0.7170833945274353,joy,0.9781064987182616,positive,0.9317426681518556,positive,0.4049452841281891,positive
638,638,638,providers can reduce their level of stress by understanding the roles of their support staff requesting compensation for services having a method to keep up with results being an effective communicator taking vacation amp mental health days having allies and mentors,JDRichardsonMD,2022-05-16,12:56:48,positive,0.5235657095909119,positive,0.599398672580719,joy,0.7838344573974609,positive,0.9886133670806884,positive,0.4033335745334625,positive
639,639,639,agree the stressors are often outside the healcare workers control health care workers are overworked exhausted suffering and emotionally drained excellent article piece of my mind we are drowning,JDRichardsonMD,2022-05-16,18:50:25,negative,0.9762383103370668,negative,0.7448468208312988,sadness,0.9988532066345216,positive,0.9321669936180116,negative,0.397735059261322,negative
640,640,640,markers of social and emotional health in college students during the covid pandemic via,JDRichardsonMD,2022-05-16,21:06:46,neutral,0.9777361750602722,neutral,0.7180328369140625,fear,0.8910108804702759,positive,0.9746702909469604,positive,0.40890634059906006,neutral
641,641,641,ketamine esketamine improve depression symptoms,JDRichardsonMD,2022-05-17,13:08:41,negative,0.8063956499099731,positive,0.5119834542274475,sadness,0.9408029317855836,positive,0.5424478650093079,negative,0.37687042355537415,negative
642,642,642,did you know for every additional per population there are fewer deaths less hospital visitsbritish columbians deserve to have access to a family doc for the best health care possible,CMan_CCFP,2022-05-17,14:07:25,neutral,0.5930390954017639,neutral,0.465280532836914,joy,0.989340603351593,negative,0.8862351179122925,negative,0.3902023732662201,negative
643,643,643,media coverage of canadian veterans with a focus on post traumatic stress disorder and suicide,JDRichardsonMD,2022-05-17,17:27:25,neutral,0.9442338943481444,negative,0.4921965301036834,sadness,0.5396146774291992,positive,0.6390010714530945,negative,0.47270262241363525,negative
644,644,644,register health and justice alliance working together for families online events a collaborative approach to serving families experiencing toxic stress as a result of separation amp divorce on may amp june at pm,DoctorsOfBC,2022-05-17,18:00:43,neutral,0.9399909377098083,neutral,0.7922342419624329,anger,0.449820876121521,positive,0.9003452658653259,negative,0.34443119168281555,neutral
645,645,645,the increasingly sad and dangerous legacy of poor government management of our health system,DrBrianDay,2022-05-17,18:09:55,negative,0.9831494688987732,negative,0.9532642364501952,sadness,0.974538266658783,negative,0.999860405921936,negative,0.6617822647094727,negative
646,646,646,prioritizing the creation of expensive urgent care centres is only driving more docs to leave their practice due to income inequity thus compounding the problem even more more family doctors reporting moral distress and the floodgates have just opened ,CMan_CCFP,2022-05-18,15:34:02,negative,0.966663122177124,negative,0.8355624079704285,sadness,0.9003628492355347,negative,0.9843339323997498,negative,0.3432643711566925,negative
647,647,647,study shows reach vet program effective for veterans at high risk for suicide,JDRichardsonMD,2022-05-18,16:34:28,negative,0.6223147511482239,neutral,0.6755099892616272,joy,0.9000739455223083,positive,0.9925366640090942,negative,0.36066240072250366,negative
648,648,648,many childrens hospitals report up to xin admissions for and x in referrals for depression and anxiety anecdotally children are presenting at a younger age and at more advanced stages of their illnesses,EGruenwoldt,2022-05-18,19:58:21,neutral,0.9561986923217772,negative,0.5463200211524963,fear,0.7109416723251343,negative,0.6343000531196594,negative,0.4023885130882263,negative
649,649,649,some kids have lost access to healthcare close to home many community hospitals saw pediatric wards shutter during the peak of the pandemic to help care for adult covid patients many of these hospitals never reopened to children and are generally busier than ever before,EGruenwoldt,2022-05-18,19:58:26,negative,0.9399260878562928,negative,0.7273775339126587,sadness,0.9913126826286316,negative,0.957001268863678,negative,0.42182669043540955,negative
650,650,650,health systems are dealing with one of the worst labour crunches ever w  of hcp reporting fair to poor mental health hcp are retiring early due to burnout fatigue and low morale it has become increasingly difficult to attract specialized staff for children,EGruenwoldt,2022-05-18,19:58:27,negative,0.9773250818252563,negative,0.9593150019645692,sadness,0.9616031050682068,negative,0.9999600648880004,negative,0.6012159585952759,negative
651,651,651,well said the primary care transformation is a huge debacle its leading to more family doctor moral distress as it reinforces that values our expertise in the health of british columbians,CMan_CCFP,2022-05-19,01:41:54,negative,0.9778777360916138,negative,0.7874749302864075,joy,0.976440131664276,negative,0.5000708103179932,negative,0.3863859474658966,negative
652,652,652,yoit wasnt just me that lost because you helped to make it unstable,parsnipper,2022-05-19,02:09:31,negative,0.9751189351081848,negative,0.7779419422149658,sadness,0.9183328747749328,negative,0.9606460332870485,negative,0.45450007915496826,negative
653,653,653,burnout is leaving your current job the answer via,JDRichardsonMD,2022-05-19,21:48:51,negative,0.6327335834503174,neutral,0.6452639102935791,anger,0.697821319103241,negative,0.989650011062622,negative,0.7089324593544006,negative
654,654,654,we are not equipped for this in our ers and the strain is showing multiple shift callouts for rnrtclerktechnician absences significant staff burnout upset patients and a general sense of despair in our workplacesthis is not sustainable,DrNGrewal,2022-05-19,22:01:57,negative,0.9833229184150696,negative,0.9604650735855104,joy,0.8874933123588562,negative,0.9999350309371948,negative,0.5602033734321594,negative
655,655,655,and sadly i am far too often the anonymous doctor in the mask and goggles in a chaotic crowded environment who has to tell them they have advanced cancer they deserve to hear this news from a trusted pcp,DrNGrewal,2022-05-19,22:01:57,negative,0.8501315116882324,negative,0.7520706057548523,anger,0.4531092047691345,negative,0.5328730344772339,negative,0.41970086097717285,negative
656,656,656,any suggestions on how to manage climate change anxiety i go through cycles of it,CMan_CCFP,2022-05-20,20:46:26,neutral,0.5745762586593628,neutral,0.7097019553184509,fear,0.6910518407821655,negative,0.9964046478271484,positive,0.41456565260887146,neutral
657,657,657,does suicide risk show up in the blood via,JDRichardsonMD,2022-05-21,01:02:44,negative,0.8768190741539001,negative,0.5096984505653381,fear,0.9192373752593994,negative,0.9966514706611632,negative,0.4585239291191101,negative
658,658,658,so sorry to read this thats so very sad sending you hugs xx,clairehsnyman,2022-05-22,00:44:42,negative,0.8433914184570312,negative,0.7839226126670837,sadness,0.998171329498291,negative,0.9351867437362672,negative,0.4418031573295593,negative
659,659,659,im about to board a flight from yellowknife to inuvik in the canadian arctic its  and  villaim gonna miss the last min of the match and wont know the result until i land in hthis is gonna be one stressful flightcome on liverpool,indysahota,2022-05-22,16:14:21,negative,0.7582176327705383,negative,0.7464080452919006,sadness,0.9722607135772704,negative,0.9875372052192688,negative,0.37581685185432434,negative
660,660,660,amateur i agree with  emotional eating is the answer i would go for bhel puri myself,DrRFernandez,2022-05-23,04:18:51,neutral,0.7976126670837402,neutral,0.5834891200065613,joy,0.6318240165710449,negative,0.5606845021247864,negative,0.4014549255371094,negative
661,661,661,surgeon general warns of escalating healthcare worker burnout via,JDRichardsonMD,2022-05-24,14:45:13,negative,0.9318199753761292,negative,0.5479982495307922,fear,0.8677621483802795,negative,0.9582098722457886,negative,0.46962693333625793,negative
662,662,662,covid burnout turn off your mind relax and float downstream via,JDRichardsonMD,2022-05-25,14:23:20,neutral,0.9421742558479308,neutral,0.7557962536811829,joy,0.9812976121902466,negative,0.9640757441520692,negative,0.46623653173446655,negative
663,663,663, bc doctors we want to hear your story join the campaign by telling us in your own words about your unique emotional journey during your time in medicine complete the submission form,DoctorsOfBC,2022-05-25,19:29:01,neutral,0.6066509485244751,neutral,0.5078524351119995,joy,0.9941887855529784,positive,0.8283198475837708,positive,0.37185096740722656,neutral
664,664,664,single psilocybin dose improves treatmentresistant depression,JDRichardsonMD,2022-05-26,17:22:02,positive,0.671890139579773,positive,0.6547528505325317,sadness,0.4623773097991943,positive,0.8833866715431213,positive,0.4057846665382385,positive
665,665,665,register health and justice alliance working together for families online events a collaborative approach to serving families experiencing toxic stress as a result of separation amp divorce on june at pm,DoctorsOfBC,2022-05-26,18:00:35,neutral,0.9343729615211488,neutral,0.798855721950531,anger,0.4192107021808624,positive,0.9160202145576476,negative,0.36227768659591675,neutral
666,666,666,vancouver safe supply program aims to reduce overdose deaths via,JDRichardsonMD,2022-05-27,18:52:00,positive,0.6170780062675476,neutral,0.6514430046081543,joy,0.972375750541687,positive,0.9714857935905457,negative,0.3579358160495758,positive
667,667,667,adopting a companion dog helps veterans with posttraumatic stress disorder in a pilot randomized trial,JDRichardsonMD,2022-05-29,15:01:03,neutral,0.8322142362594604,neutral,0.6841378211975098,fear,0.5139610171318054,positive,0.9959149956703186,positive,0.383126825094223,neutral
668,668,668,sorry to hear you and your this can be so stressful and something we are just not trained about i have found this helpful ,JDRichardsonMD,2022-05-29,15:10:07,negative,0.852327287197113,negative,0.4622285068035126,joy,0.9976775050163268,negative,0.9257846474647522,negative,0.4030526578426361,negative
669,669,669,thank you for pulling together and hosting an amazing gala award dinner on friday night so much hurt fatigue and moral distress in our profession right now the profession rallied on friday night amp put its best foot forward,awruddiman,2022-05-29,20:43:03,positive,0.8726868629455566,positive,0.9327692985534668,sadness,0.9969971179962158,positive,0.8368101119995117,positive,0.3696357011795044,positive
670,670,670,is necessary for any high performing institution its also what every human deserves amp needssadly medicine might be one of the least safe professions,doreen_rabi,2022-05-31,00:27:41,neutral,0.7453846335411072,neutral,0.5417154431343079,joy,0.9976746439933776,positive,0.9518123865127563,positive,0.3672066628932953,neutral
671,671,671,learning about the brain science behind inperson human interaction and how we can navigate our new work realities and avoid burnout enlightening keynote from,DoctorsOfBC,2022-05-31,18:05:02,positive,0.695289134979248,positive,0.5922152996063232,joy,0.9934899806976318,positive,0.999782145023346,positive,0.39586326479911804,positive
672,672,672,need clarity about requirements for your practice and how to obtain personal coverage or cover income loss and other expenses in the event of workplace injury join our webinar on june led by worksafebc more details and to register,DoctorsOfBC,2022-05-31,21:44:49,neutral,0.952691614627838,neutral,0.8320085406303406,joy,0.6603192687034607,negative,0.5057148337364197,negative,0.40109965205192566,negative
673,673,673,video manage sleep care in patients with depression anxiety,JDRichardsonMD,2022-05-31,21:53:25,neutral,0.9382042288780212,neutral,0.6100835800170898,fear,0.7414150834083557,positive,0.9642494916915894,negative,0.3660941421985626,neutral
674,674,674,inperson screening machine learning can help predict suicide risk,JDRichardsonMD,2022-05-31,21:54:07,neutral,0.7938147783279419,neutral,0.7726550698280334,fear,0.6926130652427673,positive,0.8668513298034668,positive,0.41234228014945984,neutral
675,675,675,cw mental illness substance use suicidejust like any medical illness the above happen to ppl these are not choices there are environmental physiologic amp genetic determinants these are medical conditions ,doreen_rabi,2022-06-02,00:22:45,negative,0.8840528726577759,negative,0.7538120746612549,anger,0.3766044676303863,negative,0.9993461966514589,negative,0.3645324110984802,negative
676,676,676,ppl can have what looks like an amazing life but hate everything about themselves paralyzing anxiety can be triggered by innocuous stuff ppl can have a gorgeous baby amp feel deeply depressed neurobiology drives all these things it is powerful amp beyond ones control ,doreen_rabi,2022-06-02,00:22:46,neutral,0.5882070064544678,negative,0.3879003226757049,sadness,0.9988769888877868,positive,0.9279858469963074,negative,0.34367862343788147,negative
677,677,677,this phenomenon is described by the term epistemic trespassing coined by  the guideline panels contain very impressive experts but sadly theyre experts in different fields than the topic of the guidelines no content experts are permitted to teach them,ShielaAppavoo,2022-06-02,03:42:58,neutral,0.6031813025474548,negative,0.5365941524505615,joy,0.9655454754829408,negative,0.9900645613670348,negative,0.42748725414276123,negative
678,678,678,ctfphc was pro breast screening before  when it was dismantled it was revivified in under the harper government and perhaps not coincidentally that was the era of the science suppression scandal which culminated with the death of science march on the hill in ,ShielaAppavoo,2022-06-02,03:44:45,neutral,0.5080013275146484,negative,0.4955046772956848,anger,0.9423357844352722,negative,0.5320360660552979,neutral,0.38531723618507385,negative
679,679,679, bc doctors we want to hear your story join the campaign by telling us in your own words about your unique emotional journey during your time in medicine complete the submission form,DoctorsOfBC,2022-06-02,19:00:45,neutral,0.6066509485244751,neutral,0.5078524351119995,joy,0.9941887855529784,positive,0.8283198475837708,positive,0.37185096740722656,neutral
680,680,680,association of stressrelated disorders with subsequent risk of allca,JDRichardsonMD,2022-06-02,20:16:27,negative,0.9102697372436525,negative,0.7347031831741333,fear,0.7607418298721313,positive,0.531471312046051,negative,0.45332106947898865,negative
681,681,681,when burnout is moral injury,JDRichardsonMD,2022-06-02,20:17:13,negative,0.9389254450798036,negative,0.7946602702140808,anger,0.6006307005882263,negative,0.9616984724998474,negative,0.5380417704582214,negative
682,682,682,posttraumatic stress disorder is associated with a higher rate of polypectomy independent of an increased frequency of colonoscopy in australian veterans a retrospective review,JDRichardsonMD,2022-06-02,20:18:25,neutral,0.9452667236328124,negative,0.5765738487243652,fear,0.4553088247776031,negative,0.5921656489372253,negative,0.40735289454460144,negative
683,683,683,posttraumatic stress disorder treatment with adults making modifications while maintaining fidelity,JDRichardsonMD,2022-06-02,20:19:32,neutral,0.97586989402771,neutral,0.7687010765075684,joy,0.5947780609130859,positive,0.9827936887741088,negative,0.3560641407966614,neutral
684,684,684,yoga vs antidepressants defining workplace burnout over mental health issues via,JDRichardsonMD,2022-06-03,16:57:04,negative,0.8764250874519348,neutral,0.6352266073226929,anger,0.5530058145523071,positive,0.6967841386795044,negative,0.39093291759490967,negative
685,685,685,psilocybin effective up to weeks in severe depression via,JDRichardsonMD,2022-06-03,17:39:32,neutral,0.9589840173721312,neutral,0.7200145721435547,sadness,0.6248952150344849,negative,0.5940927267074585,negative,0.5012668967247009,negative
686,686,686,i am so so sorry for your loss holding you and your family in my heart sara amp colin,doreen_rabi,2022-06-04,22:13:22,neutral,0.4979298412799835,negative,0.4897113144397735,sadness,0.99396413564682,positive,0.9643218517303468,negative,0.4387688934803009,negative
687,687,687, implement in plannedrolling way so that there is no lost cohort as has identified would be very difficult from a fp workforce perspective ,snewbery1,2022-06-05,16:38:11,neutral,0.7841506600379944,neutral,0.5025216937065125,sadness,0.7345046997070312,positive,0.9920156002044678,neutral,0.3439439833164215,neutral
688,688,688, ensure that the learning in this year is an assurance of broadest possible skillset skills for anywhere while also providing for community specific needs ie exercise stress testing addictions medicine etc or skills for somewhere specific ,snewbery1,2022-06-05,16:38:11,neutral,0.8178991079330444,positive,0.5320122241973877,joy,0.9844338297843932,positive,0.9957798719406128,positive,0.35094934701919556,positive
689,689,689,thanks for the share its infuriating that we fail to see that caring is a long game amp the rewards come from working things out togethersadly empowerment in medicine is operationalized as pamphlet amp a pep talk your family all families deserve better,doreen_rabi,2022-06-05,18:17:38,negative,0.4991498291492462,neutral,0.4014022946357727,love,0.989938735961914,negative,0.9306241869926452,positive,0.3701958656311035,negative
690,690,690,and its interesting to look back at policy funding and law changes like mentioned by and how they impact long term  sometimes plans for cost cutting and efficiency for short term metrics have long term impacts because of loss of investment in the futurepeople,parsnipper,2022-06-05,20:06:52,neutral,0.5123296976089478,neutral,0.5000775456428528,joy,0.5325697660446167,positive,0.996117115020752,negative,0.44851937890052795,neutral
691,691,691,so sad ithink you forgot to mention the driver yearold pedestrian dies after being struck by vehicle in nanaimo,DrMCGregoire,2022-06-05,23:20:21,negative,0.9787689447402954,negative,0.9563835859298706,sadness,0.8344646692276001,negative,0.9979806542396544,negative,0.5512951612472534,negative
692,692,692,thank you for sharing this when people are cynical about our motivations to recommend screening for  yo and for risk assessment at  they need to hear this when people weigh the anxiety of a screening recall against a delayed diagnosis this is what theyre missing,ShielaAppavoo,2022-06-06,14:09:38,neutral,0.8173847794532776,neutral,0.5365555882453918,anger,0.6553976535797119,negative,0.6623503565788269,negative,0.3596917390823364,negative
693,693,693,mental health education social and emotional development  you name it study after study showing kids paid a high price during the pandemic,EGruenwoldt,2022-06-07,00:42:55,neutral,0.5843333601951599,negative,0.7769034504890442,anger,0.6824020743370056,positive,0.8026291728019714,negative,0.35724714398384094,negative
694,694,694,this this this a chronic disease diagnosis is transformative ppl dont go back to who they were before that is loss that is traumawe need to approach all chronic disease care with a traumainformed lens  powerful amp much needed perspective,doreen_rabi,2022-06-07,03:33:13,neutral,0.7630239129066467,neutral,0.5749101638793945,sadness,0.7675355076789856,positive,0.9926014542579652,negative,0.3976171910762787,neutral
695,695,695,sadio mane and sadio mini,indysahota,2022-06-07,16:37:43,neutral,0.9723118543624878,neutral,0.8459336757659912,anger,0.7675367593765259,negative,0.6103785634040833,neutral,0.6004297733306885,neutral
696,696,696,posttraumatic stress disorder ptsd and mental health comorbidity in firefighters,JDRichardsonMD,2022-06-07,21:36:22,neutral,0.504531979560852,negative,0.7016869187355042,sadness,0.6940648555755615,positive,0.9615309834480286,negative,0.4578016996383667,negative
697,697,697,psilocybin effective up to weeks in severe depression via,JDRichardsonMD,2022-06-08,11:11:06,neutral,0.9589840173721312,neutral,0.7200145721435547,sadness,0.6248952150344849,negative,0.5940927267074585,negative,0.5012668967247009,negative
698,698,698,contrasting associations between heart rate variability and brainstemlimbic connectivity in posttraumatic stress disorder and its dissociative subtype a pilot study,JDRichardsonMD,2022-06-08,16:05:17,neutral,0.9667826890945436,neutral,0.5796278119087219,fear,0.6860819458961487,positive,0.9982197880744934,negative,0.3948715329170227,neutral
699,699,699,patients suffering on wait lists are choosing medical assisted dying as a result of their disability a sad commentary on canadas health system where governments are responsible for those deaths,DrBrianDay,2022-06-08,17:19:00,negative,0.9661133885383606,negative,0.9542520046234132,sadness,0.9780020117759703,negative,0.977802872657776,negative,0.42126622796058655,negative
700,700,700,regarding screening starting at  the rct demonstrating excess cancers and deaths in s was cnbss and this was because of poor randomization,ShielaAppavoo,2022-06-08,19:06:04,negative,0.9349527955055236,negative,0.7178285121917725,fear,0.7819408178329468,negative,0.9999780654907228,negative,0.4789753556251526,negative
701,701,701,wo retention of current health care professionals there will be huge lost opportunities to train the next wave of health care profs in every discipline  md nursing physio etc we have a retention problem now that will lead to a massive recruitment problem,snewbery1,2022-06-08,22:39:45,negative,0.9416279196739196,negative,0.7797663807868958,sadness,0.9837514758110046,negative,0.9909526109695436,negative,0.47231337428092957,negative
702,702,702,overdetection overdiagnosis and overtreatment should be separated amp solved differently outlier examples of disastrous outcomes should be treated as the anecdotes that they arerecall anxiety amp minimal access biopsies should not detract from mortality and morbidity benefits,ShielaAppavoo,2022-06-09,05:35:00,negative,0.8385231494903564,negative,0.6273657083511353,sadness,0.992856502532959,negative,0.9982036352157592,negative,0.384552001953125,negative
703,703,703,bc government provides quick access to death  but severely restricts and rations access to lifesaving healthcare,DrBrianDay,2022-06-09,16:51:10,negative,0.9338622093200684,negative,0.8197324872016907,joy,0.8367635607719421,negative,0.9255957007408142,neutral,0.34331196546554565,negative
704,704,704,doctors and lawyers have joined forces to support families who are experiencing toxic stress from highconflict parental separation and divorce if youre interested in attending the next online session on june  please register,BCFamilyDoctors,2022-06-09,17:01:17,neutral,0.8085142970085144,neutral,0.742592453956604,sadness,0.5597463846206665,positive,0.9394773244857788,neutral,0.3676113784313202,neutral
705,705,705,tirzepatide powers unprecedented weight loss in surmount,JDRichardsonMD,2022-06-10,17:57:00,neutral,0.7992290258407593,neutral,0.6164013743400574,joy,0.8145266771316528,positive,0.9820067286491394,negative,0.36838018894195557,neutral
706,706,706,need clarity about requirements for your practice and how to obtain personal coverage or cover income loss and other expenses in the event of workplace injury join our webinar on june led by worksafebc more details and to register,DoctorsOfBC,2022-06-10,18:01:30,neutral,0.952691614627838,neutral,0.8320085406303406,joy,0.6603192687034607,negative,0.5057148337364197,negative,0.40109965205192566,negative
707,707,707,promising strategies for treatmentresistant depression via,JDRichardsonMD,2022-06-10,18:03:13,positive,0.5572768449783325,neutral,0.6921601891517639,joy,0.9897998571395874,positive,0.9332729578018188,positive,0.46836355328559875,positive
708,708,708,the pause i recognize this person had a life of which i was privileged to be a part over the years i recognize the people in this room who tried to help even as they began grieving this community member weve lost lets go and sit w family coffee cart arrives for all,snewbery1,2022-06-11,19:38:35,neutral,0.9111270308494568,positive,0.6790871620178223,sadness,0.9982874989509584,positive,0.9991312623023988,neutral,0.3354770243167877,neutral
709,709,709,conceptualizing traumatic stress and the structure of posttraumatic ps,JDRichardsonMD,2022-06-11,21:00:35,neutral,0.8115857839584351,neutral,0.55556321144104,sadness,0.505611002445221,positive,0.997834861278534,negative,0.49901917576789856,neutral
710,710,710,im so sorry for your loss there is no right or wrong way to grieve thank you for sharing this heartbreaking news with us,DadDrummerDoc,2022-06-14,15:21:56,negative,0.5619903802871704,negative,0.4853921830654144,sadness,0.9096530079841614,positive,0.9828003644943236,negative,0.4072907865047455,negative
711,711,711,suicide risk factors for us soldiers linked to pre and postenlistment mental health,JDRichardsonMD,2022-06-15,11:55:12,negative,0.9210695028305054,negative,0.7058284282684326,fear,0.9036237597465516,negative,0.8167853951454163,negative,0.5416127443313599,negative
712,712,712,association of premilitary mental health with suicide attempts during us army service via part of,JDRichardsonMD,2022-06-15,16:03:04,negative,0.5862902402877808,negative,0.5236703157424927,fear,0.8795060515403748,positive,0.8784582018852234,negative,0.4476827383041382,negative
713,713,713,who wants to work for an employer that tries to dividebc needs to learn from the alberta experience when you disrespect and talk down to mds it leads to an exodus that results in significant pain suffering and death of our citizenswe are seeing this is bc now,CMan_CCFP,2022-06-16,06:58:59,negative,0.9689456224441528,negative,0.9548234343528748,sadness,0.9640381932258606,negative,0.9999330043792723,negative,0.45847219228744507,negative
