,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
973,tonight i cant stop thinking of how we could have had  vaccines to workplaces in hotspots improved testtraceisolatethis would have prevented so much suffering and deathinsteadwe increased icu capacity amp built field hospitals,AmitAryaMD,2021-03-30,1:36:14,0,neutral,0.592180729,neutral,0.455496877,sadness,0.839705825,negative,0.931738973,negative,0.345126867
974,rt  the briefing note outlines that the variants are associated with a more than per cent increased risk of hospitalization a doubled risk of admission to intensive care and a per cent increased risk of death,allan_k_grillMD,2021-03-30,2:29:28,0,negative,0.919363558,negative,0.718743145,joy,0.500652194,negative,0.998509586,negative,0.366679907
975,covid hospitalizations icu admissions and deaths associated with the new variants of concern  ontario covid science advisory table,TNimjee,2021-03-30,11:26:44,0,negative,0.655861914,neutral,0.658453643,joy,0.767622352,positive,0.667635322,negative,0.718308508
976,lack of medical care contributed to nursing home deaths,wlharper1,2021-03-30,11:28:40,0,negative,0.974000454,negative,0.942863464,sadness,0.888146281,negative,0.999389768,negative,0.724094987
977, covid has brought added stress and anxiety to the frontlines thank you to all our social workers including michelle who use their skills to provide a broad range of wellness services learn more about michelles role,OakValleyHealth,2021-03-30,14:42:10,0,neutral,0.799765825,positive,0.665670276,joy,0.989367783,positive,0.995241165,negative,0.43498075
978,scientistsdoctors variants increase risk of icu by  amp risk of death by  not enough icu staff pandemic completely out of controlontario government we built more hospitalicu beds open indoor dininghaircutsnail salons blame the fedswhat,AmitAryaMD,2021-03-30,16:03:01,0,negative,0.944349647,negative,0.861695826,anger,0.612343311,negative,0.996608019,negative,0.390910178
979,needless to say that deaths are also a lacking indicator the point i made in our townhall last week was that at a similar stage in wave in terms of case numbers we would have seen much higher number of deaths due to ltcf outbreaks,DocDominik,2021-03-31,11:14:21,0,negative,0.962829292,negative,0.731156051,sadness,0.969008863,negative,0.999584973,negative,0.440033108
980,details of the really a mockdowntelling people to stay home but no blaming feds for supply but no vaccines to hotspotsif this doesnt make any sense rememberits april fools day sadly though the joke is on us,AmitAryaMD,2021-04-01,11:48:21,0,negative,0.949096262,negative,0.927716553,sadness,0.87004602,negative,0.999979258,negative,0.365350813
981,keep your noshow rate low use ereminders and call noshows rebook quickly to ensure vaccines in arms you can hit a target of in true lost bookings ,JohnsonNeilG,2021-04-02,12:48:05,0,neutral,0.603511155,neutral,0.718353748,joy,0.490541101,negative,0.9266119,neutral,0.347413361
982,we are imploring you to act now icu doctors sign letter to province calling for urgent action to curb covid deaths ,JohnsonNeilG,2021-04-02,14:22:38,0,neutral,0.736865222,neutral,0.791347682,anger,0.713419199,negative,0.975851297,negative,0.367026329
983,this needs to be put into context of number of expected deaths in the population vaccinated one should not draw any conclusions from such data without the appropriate context we expect a lot of deaths by chance alone when mass vaccinating frail elderly people,DocDominik,2021-04-02,15:15:15,0,negative,0.949870884,negative,0.736774564,fear,0.662387133,negative,0.997680426,negative,0.420285195
984,the sad state of our schools right now many of the replies confirm it keeping schools open when the epi situation is so out of hand is another form of pandemic theatre were trading human lives for subpar education some of those lives are the parents of those kids and teens,lisa_iannattone,2021-04-03,3:17:04,1,negative,0.926209867,negative,0.965585589,anger,0.85857451,negative,0.971388817,negative,0.397730649
985,preventable collateral damage this is what happens when nurses leave the profession by the s bc of the burnout and exhaustion caused by a mismanaged neverending pandemic id also like to know how many left bc they have long covid were destroying our healthcare system,lisa_iannattone,2021-04-03,3:48:07,1,negative,0.980413854,negative,0.934203982,sadness,0.876955271,negative,0.999132454,negative,0.428261548
986,so sorry for your loss,lisa_iannattone,2021-04-03,17:44:49,0,negative,0.840544164,negative,0.778534055,sadness,0.995719492,negative,0.504484594,negative,0.520134091
987,im really confused at our leaders wearing the fact that they waited as long as they possibly could before pulling the trigger on tougher redirections like a badge of honor theyve lost all perspective imagine if our firefighters acted this way,lisa_iannattone,2021-04-03,21:24:44,0,negative,0.951041341,negative,0.930012524,fear,0.689177036,negative,0.99991703,negative,0.367658973
988,same for quebec its okay to take action to prevent suffering and death its preferable in fact,lisa_iannattone,2021-04-03,23:21:51,0,neutral,0.756242096,neutral,0.49327895,sadness,0.966125727,negative,0.746192753,negative,0.381702721
989,indeed but they also make up a higher percentage of the total than they used to if it was equally more virulent across all age groups the share of deaths of each age group should stay constant this shift suggests p might be disproportionately more dangerous in the young,lisa_iannattone,2021-04-04,1:50:05,0,negative,0.902052283,negative,0.762152195,anger,0.960672975,negative,0.970772922,negative,0.393760055
990,no if hospitals are overwhelmed the elderly would lose access to care before the young and the deaths would increase disproportionately among the elderly,lisa_iannattone,2021-04-04,2:17:09,1,negative,0.960361421,negative,0.897517502,fear,0.97477752,negative,0.994547009,negative,0.411498696
991,its interesting how covid deniers and minimizers like yourself keep lowering the bar for acceptable losses first it was okay bc it was ltc residents dying then it was okay bc it was  year olds and now its okay bc its  year olds,lisa_iannattone,2021-04-04,2:25:37,0,negative,0.95476824,negative,0.490770131,joy,0.599713743,negative,0.99951911,negative,0.42284885
992,its been very sad for me to witness good people rationalize these tradeoffs and minimize the risk to teachers and other essential workers,lisa_iannattone,2021-04-04,14:58:52,1,negative,0.866125286,negative,0.794259906,joy,0.985665977,negative,0.999248803,negative,0.438186496
993,yes why dont they warn the population clearly about long covid why dont they mention how many people have lost their baseline health even if they werent hospitalized why are we still not counting long covid a year in we know death isnt the only risk,lisa_iannattone,2021-04-05,0:52:45,1,negative,0.927203953,negative,0.801514924,sadness,0.998300731,negative,0.971166968,negative,0.388843477
994,the numbers are people he was  he had a family he had a daughter he couldve been vaccinated in a month with effective vaccines there are no acceptable losses only preventable deaths put the province on pause protect the people ,lisa_iannattone,2021-04-05,1:12:46,1,negative,0.62217921,neutral,0.489635676,joy,0.988535583,negative,0.988935769,negative,0.373353332
995,imagine that business leaders finally woke up in brazil there is no economy without a healthy population that isnt risking death and disability when out working or spending money,lisa_iannattone,2021-04-05,23:50:41,0,negative,0.787014544,neutral,0.525159001,joy,0.986502528,negative,0.998660445,positive,0.368840218
996,so sorry for your loss fatemah this is terrible my heartfelt condolences,A_F_Hegazy,2021-04-06,3:31:18,0,negative,0.930534363,negative,0.778849244,love,0.769326925,negative,0.953775465,negative,0.383729756
997,agreeno good allocation strategy failure in securing supplies a death toll that continues to rise a population sick of lockdownsmoral of the storyincompetence is very costly,A_F_Hegazy,2021-04-06,5:28:25,0,negative,0.977350473,negative,0.876311481,sadness,0.629302144,negative,0.998186767,negative,0.386581421
998,when we knew racialized communities have been disproportionately impacted by why has our vaccine rollout been so inequitableantiracism is much more than a buzzwordits a matter of life amp death,AmitAryaMD,2021-04-06,12:13:41,0,negative,0.918182969,negative,0.86504662,sadness,0.452724248,negative,0.999858975,negative,0.45805335
999,healthcare greatly relies on unpaid family caregivers most of them women has worsened longstanding inequities where the substantial emotional physical amp financial cost of caregiving is ignoredits time to start caring for caregivers,AmitAryaMD,2021-04-06,21:36:59,0,negative,0.954149842,negative,0.890758932,sadness,0.994401991,negative,0.710199594,neutral,0.399832398
1000,thank you sadaf inshallah my new chemo buys me a lot more time its so nice to hear from you,DrNadiaChaudhri,2021-04-08,0:51:17,0,positive,0.985489428,positive,0.989370108,joy,0.992364883,positive,0.98930186,positive,0.359722197
1001,so sorry for your loss even without that family history of longevity the life expectancy for an year old in canada is years we lost many of our seniors long before they would have died of other causes,lisa_iannattone,2021-04-08,13:45:09,0,negative,0.927219033,negative,0.791452646,sadness,0.998659372,positive,0.959068775,negative,0.42561093
1002,we are all feeling the stress amp isolation of the pandemic its important to take care of our physical amp mental well being join us as we walkrun in the virtual and support each other and womens mental health in our community register today,OakValleyHealth,2021-04-08,15:52:18,0,neutral,0.877673626,neutral,0.48029837,joy,0.998727024,positive,0.995963693,positive,0.378475249
1003,we discovered the pkmytccneamp synthetic lethal interaction in isogenic crispr screens  analysis of the also shows that tumor derived ccneamp cells are also more vulnerable to pkmyt loss than cells wo amplification ,durocher1,2021-04-08,22:26:06,0,negative,0.785990834,negative,0.726822019,fear,0.936870694,negative,0.929468274,negative,0.355959445
1004,do you know if depression would be considered in the group ,RicardoOnco,2021-04-08,22:45:45,0,neutral,0.609985352,neutral,0.740574539,sadness,0.456066191,negative,0.998894751,negative,0.407124043
1005,in fact he owes all of quebec city an apology and all of quebec for his terrible record managing this pandemic wheres our apology for all the ltc hospital and school outbreaks wheres our apology for deaths wheres our apology the hospitalisations and long covid,lisa_iannattone,2021-04-09,0:06:21,0,negative,0.931839228,negative,0.884926558,sadness,0.949448466,negative,0.996458828,negative,0.427809298
1006,its not about sympathy for me its about legaults moral high ground reaction while having given himself a perfect score more than once for infections and over deaths he opened the gyms when many said it wasnt safe he takes no responsibility for his bad calls,lisa_iannattone,2021-04-09,0:30:31,0,negative,0.862033844,negative,0.606853366,joy,0.998057067,negative,0.999952197,negative,0.393746138
1007,this is the most aggressive coverage ive seen when someone went to the media about hopital stjerome having lost over patients to covid that they caught at the hospital in the context of repeatedongoing outbreaks it got article,lisa_iannattone,2021-04-09,5:08:13,0,negative,0.557139635,negative,0.851873934,anger,0.984512448,negative,0.988446236,negative,0.450861901
1008,reposting bc this article got lost the way i posted it earlier essentially engineers estimate that the ventilation could have been providing as low as air changes per hour a gym should have  ach thats how airborne superspreader events happen,lisa_iannattone,2021-04-09,5:20:06,0,neutral,0.836035311,neutral,0.535785913,sadness,0.52432096,negative,0.999994993,negative,0.371491224
1009,so very sorry for this big loss to your family and to the world of infectious diseases we had the pleasure of having him speak in toronto right before covid took off and we very much enjoyed is insights and humour,IBmectin,2021-04-09,12:30:20,0,positive,0.87298125,positive,0.698306262,joy,0.663116336,negative,0.934097648,negative,0.40794152
1010,wave  ontario denied that there was a staffing problem in ltc resulting in preventable deaths of seniors wave  ontario denied the need for  resulting in preventable deaths in racialized communitiesthe callousness of our government speaks volumes,AmitAryaMD,2021-04-09,18:55:07,0,negative,0.983054221,negative,0.922831655,anger,0.994696856,negative,0.995074213,negative,0.509352326
1011,i really sorry to hear of your grandfathers passing sincere condolences to you and all of your family on this loss,AmitAryaMD,2021-04-10,14:20:22,0,neutral,0.540161908,neutral,0.451253474,joy,0.995769799,negative,0.947789729,negative,0.410371304
1012,impressive but very sad that this was needed in the first place current wave was entirely preventable,RitaSuri27,2021-04-10,16:43:46,0,negative,0.899063349,negative,0.814733505,joy,0.989702106,negative,0.898053169,negative,0.390274972
1013,do you think has lost active members due to covidrelated harassment andor verbal violence ,sebpoule,2021-04-11,19:57:34,0,negative,0.941206574,negative,0.776988626,sadness,0.996729255,negative,0.999473274,positive,0.401329219
1014,yes very sad lost ,sebpoule,2021-04-12,0:31:13,0,negative,0.975758672,negative,0.872574985,sadness,0.878839493,negative,0.958235383,negative,0.366623759
1015,postal codes hard hit by havent been designated as hotspots for vaccine priority by the ontario governmentall located in ridings held by opposition partiesprioritizing politics over science is a policy choicewhich undoubtedly leads to more suffering amp death,AmitAryaMD,2021-04-12,13:12:19,0,negative,0.957656324,negative,0.911495626,sadness,0.997474849,negative,0.999684095,negative,0.381617218
1016,it cant be that hard to keep track of breakthrough infections  hospitalisations  deaths and publish that data they ask if you were vaccinated gt days ago in the questionnaire when you get tested so the data is there,lisa_iannattone,2021-04-12,14:11:29,0,neutral,0.604503036,neutral,0.575007379,joy,0.608890891,negative,0.772508979,negative,0.47451067
1017,its sad day for idtwitterbut i understand great care of your mental health you must take as all of,sebpoule,2021-04-12,22:08:52,0,neutral,0.608242691,neutral,0.517084301,joy,0.849374354,negative,0.944577038,neutral,0.370228678
1018,the concept of preventative action is still lost on him,lisa_iannattone,2021-04-13,18:37:47,0,negative,0.799566984,negative,0.65321672,sadness,0.877807379,negative,0.999092937,positive,0.38936314
1019,hmmm lisrael nest pas comparable a part le fait quils sont vaccin doses ils sont en mode suppression  ils ont un systme de passport vaccinale stricte qui inclue mme les enfantsados nonvaccins ils ne peuvent pas aller dans les lieux publiques ils ont mme,lisa_iannattone,2021-04-14,23:05:18,0,neutral,0.903902948,neutral,0.665157199,anger,0.516943276,negative,0.984578967,negative,0.378728569
1020,im very sorry for your loss what a beautiful poem,DrNadiaChaudhri,2021-04-15,0:53:46,0,positive,0.712987423,positive,0.441305697,sadness,0.746500731,positive,0.960324585,negative,0.371963769
1021,scientists stress the risk of death in this age group is still very low  the current figures suggest only  of brazils covid deaths to date have been of  year olds  but that is more than childrenthe numbers are really scary,lisa_iannattone,2021-04-15,2:24:32,1,negative,0.947843134,negative,0.78368175,fear,0.987595677,negative,0.998843193,negative,0.56469208
1022,how to explain that we as a society get more worked up over severe vaccine reactions in europe out of million doses than we do over dead  year olds in brazil and kids that lost a parent in the us,lisa_iannattone,2021-04-15,2:36:05,0,negative,0.952819884,negative,0.90284723,sadness,0.99835217,positive,0.983987987,negative,0.452373415
1023,sorry for your loss its the same in quebec after weeks in the hospital or icu youre removed from the official stats,lisa_iannattone,2021-04-15,16:42:29,0,negative,0.683021009,negative,0.623048007,sadness,0.978633106,negative,0.998887599,negative,0.452749699
1024,im at a loss healthcare worker infections in canada half were in qc today i felt relieved to learn our front staff are getting fit tested for ns since clinic does covid assessments and here mds are calling for less protection for them,lisa_iannattone,2021-04-16,0:12:00,0,neutral,0.517890871,positive,0.568648458,joy,0.998538733,negative,0.679621875,negative,0.378644675
1025,i used to love nimco chips from the store in sadar across the street was a guy who sold his own baked chllli chips in a brown paper bag those were amazing too hope to meet you irl one day,DrNadiaChaudhri,2021-04-16,9:55:49,0,positive,0.989085615,positive,0.985803008,joy,0.838869214,negative,0.512113154,positive,0.350388795
1026,congrats richie enjoy your well deserved break you curated content during and incredibly news heavy and stressful time big accomplishment,DrJMcGinnis,2021-04-16,23:22:11,0,positive,0.721158743,positive,0.970339239,joy,0.990437448,positive,0.995490372,positive,0.427225411
1027, invaluable social workers psychologists spiritualcare providers and many others are vital in helping find how to best communicate these difficult messagesthey can also be there for healthcare workers in moral distress from such difficult work,wlharper1,2021-04-17,5:37:18,1,neutral,0.495831907,neutral,0.529871047,joy,0.901802242,positive,0.996275783,positive,0.379824668
1028,been looking at this website for over a year now million cases and million deaths   mortalitycfr ifr unaccounted denominator cases unaccounted numerator deaths voc i just dont care anymore is the number for meexplains a lot,wlharper1,2021-04-17,6:28:04,1,negative,0.975448668,negative,0.797045469,fear,0.436619639,negative,0.999919772,negative,0.578640938
1029,says it all about new rd wave restrictions in ontario we have been let down the human suffering is immense the anger palpable the moral distress among hcps unrelenting when will they ever learn when will they ever learn,DocSandyB,2021-04-17,19:16:31,1,negative,0.983648419,negative,0.946901202,sadness,0.955081403,positive,0.637114465,negative,0.416172385
1030,the inherent bias of this comment is hilarious in  it is the resections that cause premature death in  it is the rad oncs who happen to make a bad decision to treat a patient who dies by happenstance within days but the sbrt has no role in causing that death,DoctorJSpicer,2021-04-18,22:37:58,0,negative,0.959560871,negative,0.937605917,sadness,0.893157244,negative,0.971947849,negative,0.478305638
1031,please follow the guidance of the provincial health officer and refrain from adding to the confusion and anxiety by posting alarming messages or storytellingprotecting the message instead of the people,lisa_iannattone,2021-04-19,0:18:25,0,negative,0.776511073,negative,0.61892426,fear,0.890832782,negative,0.999359429,negative,0.369623899
1032,and whos going to hold them accountable for making decisions that go against the recommendations of ph that have put us on track for thousands more preventable deaths,lisa_iannattone,2021-04-19,14:22:40,0,negative,0.9619717,negative,0.940729082,joy,0.620083332,negative,0.681670129,negative,0.519213974
1033,if this is due to informal triage instead of via its likely fraught with implicit bias inequity amp moral injury to healthcare providers it might also be increasing deaths by ignoring utilitybut its more politically expedient for government,wlharper1,2021-04-19,15:11:39,0,negative,0.945535898,negative,0.784208596,anger,0.798019648,negative,0.99955827,negative,0.473315805
1034,so sad to see empty vaccine lines we need more vaccines in scarborough,vinayfernandes,2021-04-19,15:27:30,0,negative,0.938921869,negative,0.918379009,sadness,0.992804468,negative,0.998144388,negative,0.402801365
1035, hhs physician and blood clot expert and say that the astrazeneca vaccine is highly effective and will prevent you from severe illness hospitalization and death due to covid ,HamHealthSci,2021-04-19,20:12:39,0,neutral,0.62495625,positive,0.802920759,joy,0.992700696,positive,0.999549329,neutral,0.357123226
1036,happy for them sad for us,lisa_iannattone,2021-04-20,1:03:00,0,negative,0.526213109,neutral,0.452361703,joy,0.9974612,positive,0.986297011,negative,0.391755074
1037,if we can help people to understand their function we can see that they are actually adaptive in a certain context even if they are getting in the way and causing distress at present,drfrayn,2021-04-20,2:14:31,0,neutral,0.832816124,neutral,0.7314502,joy,0.990056813,positive,0.992449522,positive,0.391062647
1038, hhs physician and blood clot expert and say that the astrazeneca vaccine is highly effective and will prevent you from severe illness hospitalization and death due to covid,HamHealthSci,2021-04-20,19:30:03,0,neutral,0.62495625,positive,0.835361898,joy,0.992700696,positive,0.999549329,positive,0.351860434
1039,for some are something to consider for others paid sick days are a matter of life and death,AmitAryaMD,2021-04-21,12:50:25,0,negative,0.776497662,neutral,0.570983708,anger,0.608448923,negative,0.99860245,negative,0.542317212
1040,the scarf was a gift from a dear friend she got it in guatemala when she was  gave it to me when i lost my hair after chemo its my fave scarf for many reasons,DrNadiaChaudhri,2021-04-21,13:49:48,0,positive,0.988920391,positive,0.958345413,sadness,0.998681724,positive,0.997416019,positive,0.368742943
1041,do not lose hope nor be sadkoran with precautions and prayers we will defeat covid together,zikrejaana,2021-04-21,15:33:59,0,positive,0.621285498,positive,0.647009909,anger,0.502141416,positive,0.947714627,negative,0.366570592
1042,all approved vaccines in canada are effective at preventing severe disease hospitalization and death from covid regardless of which vaccine you receive people who are vaccinated will gain protection from the potentially serious health consequences of covid,OakValleyHealth,2021-04-21,17:27:26,1,neutral,0.535099149,positive,0.61686784,joy,0.916111827,positive,0.992978632,negative,0.348358423
1043, hhs physician and blood clot expert and say that the astrazeneca vaccine is highly effective and will prevent you from severe illness hospitalization and death due to covid,HamHealthSci,2021-04-21,22:11:01,1,neutral,0.62495625,positive,0.835361898,joy,0.992700696,positive,0.999549329,positive,0.351860434
1044,thank you i couldnt believe the headline about the year old that passed in bc included with comorbidities its in such poor taste and devalues the lives of those living with health issues their deaths arent less tragic and families grief isnt lessened by comorbidities,lisa_iannattone,2021-04-22,3:52:51,1,negative,0.974411786,negative,0.96707058,sadness,0.998095572,negative,0.9999547,negative,0.412515014
1045,have you noticed how we almost exclusively use the term superspreader event for parties or people otherwise not following the rules there have been many superspreader events in healthcare with many deaths we just use selective language to obfuscate that inconvenient reality,lisa_iannattone,2021-04-22,14:14:45,0,negative,0.965661287,negative,0.787306547,joy,0.612427831,negative,0.999465525,negative,0.372975141
1046,my list of people continues w ps these lists stress me out bc you cant name everyone,DrNadiaChaudhri,2021-04-22,15:50:04,0,negative,0.968001246,negative,0.814460456,anger,0.574151635,positive,0.839765668,negative,0.361791164
1047,we have land border and vaccines  rapid tests for the essential workers that would need to continue crossing it geographically were at an advantage not a disadvantage,lisa_iannattone,2021-04-23,13:51:14,0,neutral,0.934022903,neutral,0.73452884,joy,0.991268635,positive,0.791561604,negative,0.378550231
1048,nothing to be sad about great educational images and most importantly the patient had an excellent outcome,drsabede,2021-04-23,20:43:28,0,positive,0.87444967,positive,0.959274948,joy,0.997766733,positive,0.997007668,positive,0.398169935
1049,absolutely tee is a lost art and there is nothing more satisfying than imagepathology correlation and the teamwork that goes into it,drsabede,2021-04-23,21:35:24,0,neutral,0.526692688,positive,0.588031054,joy,0.998114467,negative,0.939918697,positive,0.378004789
1050,michael huynh is just one of the amazing volunteers that give their time and skills to msh it feels good to provide assistance to patients to make their hospital visits more pleasant and less stressful,OakValleyHealth,2021-04-24,20:40:59,1,positive,0.992197335,positive,0.978963137,joy,0.999017358,positive,0.980505407,positive,0.458003342
1051,ive never seen apc live for the record best show ever was in montral nine inch nails queens of the stone age death from above,sebpoule,2021-04-25,16:52:23,0,positive,0.80877316,positive,0.801185668,joy,0.548575521,negative,0.990043879,neutral,0.354330689
1052,all approved vaccines in canada are effective at preventing severe disease hospitalization and death from covid regardless of which vaccine you receive people who are vaccinated will gain protection from the potentially serious health consequences of covid,OakValleyHealth,2021-04-25,21:05:53,0,neutral,0.535099149,positive,0.61686784,joy,0.916111827,positive,0.992978632,negative,0.348358423
1053,we walked to yesterday amp took a pic with this beautiful monument that is dedicated to the iroquois confederacy my first time on campus in a year it felt amazing to be back amp sad that it was so empty,DrNadiaChaudhri,2021-04-26,9:56:10,0,positive,0.936589122,positive,0.945797145,surprise,0.536112607,negative,0.986203194,neutral,0.339392066
1054,the death of emily victoria viegas the year old daughter of a brampton warehouse worker happened because the ontario government didnt implement and didnt provide vaccines to those most in needa tragic consequence of prioritizing politics over science,AmitAryaMD,2021-04-26,11:01:49,0,negative,0.948680341,negative,0.936577201,sadness,0.998333991,negative,0.999735653,negative,0.737687707
1055,deaths of kidsteens are the consequence of an uncontrolled epidemic this otherwise rare outcome is bound to occur with high enough daily cases which is why i worry about what comes next once adults are vaccinated no ones talking about how to protect genz and gena from covid,lisa_iannattone,2021-04-26,20:34:47,0,negative,0.890060723,negative,0.905083597,fear,0.82658428,negative,0.996537447,negative,0.393759906
1056,im so very sorry sadie i wish you and your family strength and much love during this difficult time,DrNadiaChaudhri,2021-04-26,22:51:30,0,neutral,0.541439712,neutral,0.433095604,sadness,0.99796629,negative,0.997524321,negative,0.390210509
1057,military sending medical teams to pandemicstressed ontario hospitals source,allan_k_grillMD,2021-04-27,0:06:06,0,neutral,0.966353655,neutral,0.540460408,fear,0.633998752,negative,0.72101742,neutral,0.381927997
1058,big thanks to for leading this work that was started a long time ago in the lab by and thanks to our collaborators   julia reinert pooja sadana dali zong elsa callen and jan seebacher ,durocher1,2021-04-27,10:44:14,0,positive,0.957724571,positive,0.946061373,joy,0.897268713,positive,0.999100447,negative,0.338061303
1059,i hadnt had these feelings for so long thought they were in the past for a bit i think its the prospect of more chemo amp tests this week fueling some anxiety,DrNadiaChaudhri,2021-04-27,10:51:38,0,negative,0.900009394,negative,0.702123821,fear,0.961391151,negative,0.998109818,negative,0.424313307
1060,thank you sadaf inshallah,DrNadiaChaudhri,2021-04-27,11:12:41,0,positive,0.867708623,positive,0.809112787,joy,0.972003162,positive,0.86524874,negative,0.525928795
1061,thanks andy short answer no but i think this may require us to map the phosphopeptide binding surface on rif which will likely require a structure  there are binding sites on bp so unlikely that single mutations would lead to lossoffunction,durocher1,2021-04-27,15:06:19,0,neutral,0.729275942,neutral,0.77889204,fear,0.881723523,negative,0.993658602,negative,0.418250054
1062,thank you its not a matter of life and death but at this point i think ill have trouble sleeping until i know what it is so if you find out that would be great haha,sebpoule,2021-04-28,1:23:10,0,neutral,0.79663378,neutral,0.458537608,joy,0.998051167,negative,0.990900993,positive,0.380804032
1063,did he say this the day after bc confirmed their second death of a young child cold,lisa_iannattone,2021-04-28,2:37:18,0,negative,0.954929411,negative,0.816254258,anger,0.970695436,negative,0.993919015,negative,0.430473655
1064,so sad its funny,MatthewOughton,2021-04-28,11:46:29,0,negative,0.683781683,neutral,0.409378797,surprise,0.923008561,negative,0.692098081,negative,0.39127925
1065,on this  we remember those who have lost their lives or suffered illness or injury on the job and the friends and family deeply affected,HamHealthSci,2021-04-28,12:04:01,0,neutral,0.743299246,negative,0.53139925,sadness,0.998401701,positive,0.997187197,negative,0.363923788
1066,in the last few weeks we lost a year old in qc a year old in on a year old in bc an infant in bc and a year old in alberta that doesnt factor in the  of kids that suffer from long covid or the in cases that got misc in qc thats with the restrictions,lisa_iannattone,2021-04-28,12:57:08,0,negative,0.878636837,negative,0.735111356,sadness,0.997920215,negative,0.998777092,negative,0.415019006
1067,covid deaths per million population in oecd countries that opted for elimination have been about times lower than in other oecd countries that favoured mitigation ddecision makers should also consider the increasing evidence of longterm morbidities after sarscov infx,lisa_iannattone,2021-04-29,12:22:34,0,negative,0.551872075,neutral,0.521380842,joy,0.734679043,negative,0.999542832,negative,0.41151014
1068,use the translate button to read this thread on portugal with a real lockdown and lots of rapid testing they decreased daily cases by  in days most of the country currently lives without risk the forever restrictions and continued illnessdeaths are a policy choice,lisa_iannattone,2021-04-29,13:49:56,0,negative,0.819701195,neutral,0.557695687,sadness,0.948714972,positive,0.94274509,neutral,0.379770994
1069,my days are long busy and emotionally exhausting  jodie konior social worker hamilton general hospital these are the words of icu staff and physicians at hamilton health sciences,HamHealthSci,2021-04-29,14:01:02,0,negative,0.964628935,negative,0.578497946,anger,0.57274437,negative,0.630381942,neutral,0.383040071
1070,exercise stress test in low risk pop trop n ekg have sensitivity and specificity of approx  froelicher et al  given this and assuming  pretest probability after trop and ekg above for every such pts an est will generate  true  and false ,postgradw,2021-04-30,13:47:44,0,neutral,0.965309143,neutral,0.706811666,joy,0.595707238,negative,0.920835733,negative,0.394444376
1071,its astonishing to hear ontarios premier talk about closing borders amp the airport when over  of the cases are already variants and he just provided a watered down not because of the climbing death toll but because of a rising public outcry,AmitAryaMD,2021-04-30,16:42:40,0,negative,0.832699239,negative,0.488337517,anger,0.717609763,positive,0.879103601,negative,0.363207847
1072,the numbers dont speak to the agony the heartbreak the helplessnessand sadly nothing not even the recommendations of the ltc commission will provide justice or healing for ltc families and staff,AmitAryaMD,2021-05-01,1:35:30,0,negative,0.951555729,negative,0.910552919,sadness,0.843436718,negative,0.999041498,negative,0.380708694
1073,cest tout synchro avec icloud donc avec ical aussi et ton nuage no stress,sebpoule,2021-05-01,12:12:53,0,neutral,0.549014688,neutral,0.845489502,anger,0.548400283,positive,0.907865286,neutral,0.478208154
1074,im so sorry dear i feel your anxiety and i wish i could take it from you talking to your folks every day is good take care of yourself take breaks be gentle with yourself sending you so many hugs,DrNadiaChaudhri,2021-05-01,17:33:24,0,neutral,0.629030883,positive,0.60012722,love,0.869035423,negative,0.966846526,negative,0.389909714
1075,im terribly sorry for your loss and everything you are going through,AmitAryaMD,2021-05-02,16:56:13,0,negative,0.913925409,negative,0.727022648,sadness,0.994717181,negative,0.979879916,negative,0.489995301
1076,ive come to ltc with a passion for fixing this problemsays ontarios minister of ltc who failed to hire enough staff increased indemnity for forprofit ltc corporations amp did not provide help at all for many residents who were dying of  loneliness amp dehydration,AmitAryaMD,2021-05-03,14:28:00,0,negative,0.942079782,negative,0.856146038,sadness,0.998599231,negative,0.998233199,negative,0.423767418
1077,these are unusual times of major stress healthcare professionals can access free confidential mental wellness and coping support during  learn more,OntarioHealthOH,2021-05-03,18:15:08,0,neutral,0.822488904,positive,0.490629822,joy,0.9765926,positive,0.682760596,positive,0.426943928
1078,the pandemic has been challenging for a lot of people and rates of anxiety and depression among canadian mothers have nearly doubled from what they were precovid in honour of mothers day and mental health week ,OakValleyHealth,2021-05-03,20:29:15,0,negative,0.80557245,negative,0.768848181,fear,0.672373891,negative,0.901120007,negative,0.337552786
1079,we still have a long way to go with this pandemic and the downstream effects sad to say how this will affect many of my patients please get a vaccine asap shame on you naci for confusing the public and promoting vaccine hesitancy for az,DrJMcGinnis,2021-05-04,2:09:41,0,negative,0.977305412,negative,0.920156956,anger,0.934063733,negative,0.997024,negative,0.409869194
1080,midlv stress cardiomyopathy,LP_DavidMD,2021-05-04,16:58:25,0,neutral,0.683820128,neutral,0.688244939,fear,0.831149578,negative,0.982266963,negative,0.392531127
1081,question why didnt the ontario government protect elders in ltc from dying of  dehydration and loneliness answer it was too expensivein the eyes of the ontario government what is the worth given to human life,AmitAryaMD,2021-05-04,17:04:03,0,negative,0.800974071,negative,0.888355553,sadness,0.644650757,negative,0.997942865,negative,0.399212688
1082,thanks daniel congrats on being such a great ambassador for and care,drsabede,2021-05-05,3:03:06,0,positive,0.991647601,positive,0.988602996,joy,0.997979701,positive,0.98708874,positive,0.579981089
