,Unnamed: 0,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
215,215, i agree that the evidence that care prolongs life is not strong nor consistent the better point to mention would be that palliative care in most situations does not hasten death which is the main fear and improves qol,AmitAryaMD,2019-04-11,2:15:20,0.0,negative,0.708376706,neutral,0.566968799,joy,0.995434463,negative,0.996509492,positive,0.348229736,negative
216,216, is a medical speciality which involves symptom management psychosocialspiritual support goals of care discussions ie discussing treatment options location of care values amp beliefs etc it is more about living a better life until natural death occurs,AmitAryaMD,2019-04-11,2:51:06,0.0,positive,0.520113587,neutral,0.612808764,joy,0.981181145,positive,0.969116449,negative,0.389530391,positive
217,217,personally i am in no way against  but a common myth about is that it is giving up and so hastens death this leads to prolonged suffering unfounded fears of liability and delayed referral hence the definition should be distinct,AmitAryaMD,2019-04-11,10:14:49,0.0,negative,0.892031789,negative,0.825618923,sadness,0.735264957,negative,0.999967217,neutral,0.388009399,negative
218,218,new zealand may call consumer representatives but nothing is lost in translation in s onepage tips for new consumer representatives resource just search it here,OntarioHealthOH,2019-04-12,12:20:10,0.0,neutral,0.979842961,neutral,0.614689052,sadness,0.898380399,positive,0.535386205,positive,0.357564449,neutral
219,219,early in the morning i was asked to attend to an emergency a young boy had dropped dead in the football field we tried our best but could not revive him and i declared him dead it made my whole day sad later in the evening my cousin told me that he loved my poetry tears rip,zikrejaana,2019-04-13,16:58:03,1.0,negative,0.946941674,negative,0.839797258,sadness,0.998227179,positive,0.71963501,negative,0.404000789,negative
220,220,thats so sad truly yours habs fans  ,sebpoule,2019-04-15,0:37:49,0.0,negative,0.969902158,negative,0.907946765,sadness,0.997038126,negative,0.992216051,neutral,0.351599753,negative
221,221,its cognitive behavioural therapy cbt group for depression and anxiety cbt is an empirically validated treatment for depression and anxiety to better reach out to our community our social worker and therapist recently conducted a chinese session,OakValleyHealth,2019-04-16,20:13:21,0.0,neutral,0.670817852,neutral,0.737422943,joy,0.942603052,positive,0.998864651,negative,0.360004097,neutral
222,222,did you catch the death star in my talk last week i support,IBmectin,2019-04-17,20:42:02,0.0,neutral,0.9491629,neutral,0.639190435,joy,0.941744387,negative,0.948664844,negative,0.378328741,negative
223,223,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-22,21:00:13,0.0,neutral,0.802010417,neutral,0.771187603,joy,0.956976295,negative,0.975838482,neutral,0.342030674,neutral
224,224,when handled with care distressing situations can provide insights for  s seeking feedback in distressing or highly emotional situations can help guide you as you seek input from your patients find it here,OntarioHealthOH,2019-04-26,14:01:52,0.0,neutral,0.93860209,neutral,0.544409871,sadness,0.93462491,positive,0.950537205,positive,0.371571511,neutral
225,225,see this everyday dont have time to take care of their health amp are forced to compartmentalize their physicalemotional suffering they face the stress of system navigation amp difficult decisions our system must be redesigned to better support them,AmitAryaMD,2019-04-27,1:21:16,0.0,negative,0.826853812,negative,0.90313524,sadness,0.979835272,positive,0.836476326,negative,0.462578088,negative
226,226,toronto public health plays a lead role in preventing outbreaks of infectious diseases such as sars and hnif were not there preventing them eventually some of those infectious diseases will lead to death de villa said,IBmectin,2019-04-27,11:44:17,0.0,negative,0.543948114,negative,0.623225629,fear,0.368855864,positive,0.924193144,negative,0.38633737,negative
227,227,ok this is a weird timing after the idtwitter debate  jama meta analysis ive asked an ophtalmo exam for this patient   endophthalmitis no eye redness andor subjective vision loss,sebpoule,2019-04-27,20:09:15,0.0,neutral,0.799998522,negative,0.508431435,fear,0.807965338,negative,0.999933958,negative,0.526051402,negative
228,228,everyone else looks pretty relaxed a sign of a good team leader when the you stress and the team feels relaxedin control,masood_sameer,2019-04-27,23:26:26,0.0,positive,0.978149354,positive,0.83833617,joy,0.998353243,positive,0.939166009,positive,0.406269491,positive
229,229,at hhs and workplaces across canada workers have the right to a safe work environment please take a moment today on the national day of mourning to remember those who lost their life or suffered illness on the job,HamHealthSci,2019-04-28,15:00:12,0.0,neutral,0.840420961,neutral,0.584319413,sadness,0.993509114,negative,0.64646554,negative,0.404337436,negative
230,230,nice presentation on afib  pcidouble therapy less bleeding no loss of efficacyabandon triple therapy,YbarraLuiz,2019-04-29,16:38:47,0.0,positive,0.896888673,positive,0.870240271,joy,0.700111508,positive,0.99860543,negative,0.4693214,positive
231,231,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-30,18:00:46,0.0,neutral,0.802010417,neutral,0.771187603,joy,0.956976295,negative,0.975838482,neutral,0.342030674,neutral
232,232,dr egier spent his career making sure people had a good death in the icu then it was his turn,HamHealthSci,2019-05-02,14:34:52,0.0,neutral,0.747909606,neutral,0.664826572,joy,0.995869219,positive,0.978560627,negative,0.393883109,neutral
233,233,he got to die in his own icu after years of caring for patients in the icu at general hospital dr egier ended up there himself after his death his colleagues found the perfect way to honour him,HamHealthSci,2019-05-02,19:02:10,0.0,neutral,0.73328656,positive,0.506576121,joy,0.982641399,negative,0.760119677,positive,0.35297212,positive
234,234,risk of aeds increases as number of meds increases harms can be mild eg drowsinessnausea but also severe including delirium falls even death,AmitAryaMD,2019-05-03,0:53:38,0.0,negative,0.938769519,negative,0.756808162,sadness,0.696517348,negative,0.999130547,negative,0.415725946,negative
235,235,wow look at some of those numbers  x risk of delerium  in falls  in death,AmitAryaMD,2019-05-03,0:53:40,0.0,negative,0.925674736,negative,0.553500652,fear,0.840817034,negative,0.959239066,negative,0.675617039,negative
236,236,this kind of work is practice changing minimize functional loss caused by local therapy and maximize metastatic control with systemic therapy these kinds of studies will move the needle,DoctorJSpicer,2019-05-04,21:22:12,0.0,neutral,0.913631678,neutral,0.6462937,joy,0.719783604,positive,0.942755461,negative,0.369028002,neutral
237,237,therapy dogs would be soooooo great in our emergency departments they are such high stress places,WelsfordM,2019-05-05,14:34:57,0.0,neutral,0.357678354,positive,0.846812546,joy,0.945889294,negative,0.807143629,positive,0.354361236,positive
238,238,i think sadly there is some truth in these words,wlharper1,2019-05-06,5:05:09,0.0,negative,0.90808928,neutral,0.627477705,sadness,0.943186045,negative,0.912017465,negative,0.473901391,negative
239,239,dr kieran quinn presents at on association between and death at home with  over  of chf patients die in hospital most receive palliative care in last days huge need for systematic change here,AmitAryaMD,2019-05-06,20:10:52,0.0,negative,0.797650456,negative,0.584042013,joy,0.491391152,positive,0.773884535,negative,0.532721698,negative
240,240,sad i missed this,IBmectin,2019-05-09,0:45:21,0.0,negative,0.925447404,negative,0.82936269,sadness,0.998831093,positive,0.829655707,negative,0.436338365,negative
241,241,a stellar article by reflects what we must accomplish too many people with the power to make a positive impact do not understand what modern is amp opportunities to costeffectively relieve suffering are being lost,AmitAryaMD,2019-05-09,2:57:11,0.0,neutral,0.711532593,positive,0.483424038,sadness,0.76012671,positive,0.989189267,positive,0.401708037,positive
242,242,doctor home visits may help prevent unplanned trips to the emergency department which can be both disruptive and distressing for people nearing  and for their families and  ,OntarioHealthOH,2019-05-09,18:57:01,0.0,negative,0.811952472,negative,0.569670439,fear,0.882934153,positive,0.989840269,negative,0.388481885,negative
243,243, quickly learned that patients followup appointments were not soon enough and even for some patients followup appointments were never booked without timely appointments their risk of distress increased ,OntarioHealthOH,2019-05-10,18:04:12,0.0,negative,0.924911022,negative,0.870859504,joy,0.575208902,negative,0.983491004,negative,0.510176957,negative
244,244, recognized that expecting patients with major depression to make their own follow up appointments after discharge is not the best way to support follow up care so implemented a few small changes ,OntarioHealthOH,2019-05-10,18:04:12,0.0,neutral,0.564539135,negative,0.684217811,joy,0.959960282,positive,0.957205594,negative,0.546595395,negative
245,245,when people with major depression leave a psychiatric program they are at a high risk for suicide especially in the first two weeks realized many of their patients were not having followup appointments during that particularly vulnerable time ,OntarioHealthOH,2019-05-10,18:04:12,0.0,negative,0.893061399,negative,0.86978066,fear,0.98722744,negative,0.991194069,negative,0.412874073,negative
246,246,nop most likely stressinduced cmp  to hemorragic stroke as first presentation,RodrigoBagur,2019-05-10,18:05:15,0.0,negative,0.560724616,negative,0.515717626,fear,0.914608777,negative,0.995789349,negative,0.383010089,negative
247,247,sad day for pharmacy is it the professionals or the corporate owners  or both,JohnsonNeilG,2019-05-13,22:57:17,0.0,negative,0.965155244,negative,0.83529228,sadness,0.975489378,negative,0.995054364,negative,0.474426985,negative
248,248,the term dnr  do no resuscitate  is falling out of favour as it has a negative connotation focusing on what healthcare providers are not doing for a patient its now referred to as and  allow natural death learn more,HamHealthSci,2019-05-16,14:03:08,1.0,negative,0.922882617,negative,0.879732728,joy,0.443160057,negative,0.999859333,negative,0.499658257,negative
249,249,olivia is correct st joes is not part of our hospital system our sadv care centre is at our juravinski and hamilton general hospitals as well as mcmaster childrens hospital for those under the age of  if youd like more information visit,HamHealthSci,2019-05-17,0:43:36,0.0,neutral,0.969317257,neutral,0.739245594,joy,0.881829441,negative,0.889942229,negative,0.396888584,negative
250,250,were enabling an evidencebased community approach to treating youth living with depression and anxiety disorders in west niagara with support from gbf community services,HamHealthSci,2019-05-21,22:22:00,0.0,positive,0.64893657,neutral,0.494785368,joy,0.975635171,positive,0.992806256,positive,0.383829057,positive
251,251,sadly many of us have lost friends and colleagues because of sleep deprivation my med school classmate died trying to drive home after an overnight shift she was a newlywed,yvonneychan,2019-05-22,11:41:21,1.0,negative,0.968917072,negative,0.9361341,sadness,0.998263538,positive,0.602552116,negative,0.492524713,negative
252,252,just announced reunites with on jun  pm for an intimate conversation as she shares her personal story about love loss amp reclaiming joy limited tickets for pm show with ctvs bev thomson proceeds support msh,OakValleyHealth,2019-05-27,21:00:23,0.0,neutral,0.642989993,neutral,0.659066141,joy,0.740148902,positive,0.975834727,neutral,0.370492935,neutral
253,253,in ontario major depression is the most common mental illness see what quality care looks like and where you can get started,OntarioHealthOH,2019-05-31,16:40:10,0.0,negative,0.810856521,negative,0.840740979,joy,0.990166426,negative,0.999223709,negative,0.534421802,negative
254,254,important and thoughtful discussion on a complex topic about life and death thanks ,WelsfordM,2019-06-01,12:37:15,0.0,positive,0.895652056,positive,0.699677765,joy,0.995705068,positive,0.998695791,negative,0.351411462,positive
255,255,why specialization can be a downside in our everchanging world  the verge i think this applies to medicine too too many doctors whove lost the ability to see the bigger picture and provide that much needed perspective to their patients,drzieglergyn,2019-06-01,15:19:55,0.0,negative,0.883845806,negative,0.77724725,sadness,0.998124182,negative,0.967327416,negative,0.439272135,negative
256,256,well said lets also learn how the patient family and their culture communicate about death and dying and use appropriate language lets show humility amp compassion most of all lets listen,AmitAryaMD,2019-06-02,9:56:30,0.0,neutral,0.6901474,neutral,0.631480336,joy,0.987105489,positive,0.991319835,positive,0.370653003,neutral
257,257,are the third leading cause of accidental death in ontario with awareness of the crisis we launched the opioid task force to promote education of pain management and safe prescribing as well as to monitor patients requiring pain meds,OakValleyHealth,2019-06-03,15:04:37,0.0,negative,0.760783017,negative,0.580434442,joy,0.966580689,positive,0.899361968,negative,0.392205417,negative
258,258,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary of these check out our tools and resources for and search glossary here,OntarioHealthOH,2019-06-03,19:30:28,0.0,negative,0.828451037,neutral,0.505378783,joy,0.99084866,negative,0.969537497,neutral,0.355605096,negative
259,259,this goes to show that you should ignore detractors amp believe in yourself is shaping the landscape of neuroscience research we would have lost a brilliant scientist amp role model if she had dropped out,DrNadiaChaudhri,2019-06-04,15:50:08,0.0,neutral,0.494642407,neutral,0.497009873,joy,0.995684624,negative,0.896749079,negative,0.3508147,negative
260,260,longtime radio partners amp are reunited on stage as she shares her story of love loss and reclaiming joy at in support of msh,OakValleyHealth,2019-06-04,19:30:48,0.0,positive,0.7110098,positive,0.878771961,joy,0.979399562,positive,0.997454822,positive,0.425056994,positive
261,261,tonight shares her very personal story about the tragic and unexpected loss of her daughter lauren in an intimate conversation with,OakValleyHealth,2019-06-05,0:05:31,0.0,neutral,0.704532921,neutral,0.802753448,sadness,0.994337261,positive,0.994244635,negative,0.555667222,neutral
262,262,thank you to everyone who came to see longtime msh supporter and radio icon as she shared her very personal story about love loss and reclaiming joy proceeds raised from todays events will support our communitys health close to home,OakValleyHealth,2019-06-05,2:58:44,0.0,positive,0.980889618,positive,0.978930831,joy,0.86688298,positive,0.949113429,positive,0.494456112,positive
263,263,i agree with you yet we need to understand too that we live in an environment of caregiver burnout too few supports are available to support grief and bereavement and families may commonly suffer longterm regrets around eol decisions,AmitAryaMD,2019-06-05,17:01:00,0.0,negative,0.836152732,negative,0.818751097,sadness,0.961165011,negative,0.540493786,negative,0.41648832,negative
264,264,how do you improve suicide screening practice in community mental health discover the change ideas that community mental health services used ,OntarioHealthOH,2019-06-05,20:40:11,1.0,neutral,0.924088061,neutral,0.737232625,joy,0.828532994,positive,0.98978287,negative,0.349253029,neutral
265,265,exactly i was working part time jobs to support my family because i had no choice i hope that medical school values working experience and lived experience of disadvantaged students we understand our vulnerable patients better because we have been there,KatePeiyin,2019-06-07,1:29:34,1.0,positive,0.54349041,positive,0.486639738,sadness,0.526289165,positive,0.916995585,negative,0.443504989,positive
266,266,the st friday in june today is day to draw attention to the importance of psychological amp emotional wellbeing in physicians amp other healthcare providers across the globe start the conversation its not ok to be not ok,DocSandyB,2019-06-07,12:03:33,0.0,neutral,0.937299669,neutral,0.618923485,joy,0.996154964,positive,0.503408015,negative,0.379625142,neutral
267,267,a poor student has to work multiple jobs to achieve a perfect gpa which is already an uneven playing field to succeed well in mcat the prep courses costs up to  in terms of nonacademic metrics it is subjective and disadvantages an applicant with lack of opportunities,KatePeiyin,2019-06-08,4:46:45,1.0,negative,0.771300435,negative,0.689799964,sadness,0.97284317,negative,0.999735653,negative,0.58289808,negative
268,268, cts show more fractures around the wrist then you think the pt has and of the anklefoot crystal arthritis is common older people cant sleep at night  everyone is stressed and theyre wondering if stress is causing their problemim sure im missing some,postgradw,2019-06-12,1:12:22,1.0,negative,0.959109664,negative,0.894065022,sadness,0.827177882,negative,0.999692917,negative,0.380740583,negative
269,269,absolutely this is what was intended to do however the context of an advanced lifelimiting illness such as cancer or dementia is different where death is not sudden but expected,AmitAryaMD,2019-06-12,1:15:34,0.0,neutral,0.754313648,neutral,0.585250258,joy,0.937441826,positive,0.956602633,negative,0.432601601,neutral
270,270,if youre feeling emotional try to understand what is making you upset take time to think it through and ask one of your partners about how to address it with the group or let it go  bettylou kristy,OntarioHealthOH,2019-06-12,16:49:38,0.0,neutral,0.913239777,neutral,0.601700723,sadness,0.997369289,negative,0.850387633,neutral,0.350083143,neutral
271,271,many people suffer in silence with depression hiding it from family and not getting the help they need when both her parents passed away in  hien cried for a year and came to the realization that something was seriously wrong read her story,OakValleyHealth,2019-06-12,20:32:25,0.0,negative,0.979850292,negative,0.927590489,sadness,0.99684912,negative,0.984182894,negative,0.47124964,negative
272,272,the new msh surgical quality improvement plan sqip is under way for the next year the surgical quality committee is focusing on cut the count reducing after surgery campaign ontario experienced its largest jump in opioidrelated deaths this past year,OakValleyHealth,2019-06-18,16:03:22,0.0,negative,0.711282313,neutral,0.645687997,joy,0.852552891,positive,0.678589463,negative,0.480430156,negative
273,273,true enough we also need to measure things like time to follow up for fit patients lost to follow up  patients getting avg risk colonoscopy we are saying the same thing i am just measuring from the provincial perspective  ensuring hospitals do their part too,JohnsonNeilG,2019-06-20,11:52:13,0.0,neutral,0.886392355,neutral,0.75835371,sadness,0.900251687,positive,0.93643707,negative,0.403669834,neutral
274,274,fda approves new drug application for vyleesi bremelanotide injection offering more options for women w low desire but will it improve her sexual communication negative selftalk anxiety about sex feelings for partner data needed on combo approaches,DrLoriBrotto,2019-06-22,16:13:12,1.0,neutral,0.638365149,neutral,0.696285188,sadness,0.743381917,negative,0.771745265,negative,0.402886659,negative
275,275,leaving hospital is often stressful enough for patients and their caregivers yet they also need to understand what to do at home which the stats show is challenging ,OntarioHealthOH,2019-06-24,15:14:56,0.0,negative,0.694041014,negative,0.756121635,sadness,0.580466151,positive,0.964157641,negative,0.38908124,negative
276,276,compassionate patientcentred care leads to happier healthier patients and lower health care costs theres also evidence that compassion may protect health care providers from burnout,AmitAryaMD,2019-06-24,22:27:19,0.0,positive,0.611566067,positive,0.898083687,love,0.904948473,positive,0.981078744,positive,0.428557009,positive
277,277,unfamiliar with an acronym in our system no need to search google check out our glossary on our tools and resources page for and  just type glossary in the search bar here,OntarioHealthOH,2019-06-25,1:00:42,0.0,neutral,0.961028934,neutral,0.669656157,anger,0.789051354,negative,0.906179309,neutral,0.353421003,neutral
278,278,it appears that anticoagulation as death approaches confers a significant bleeding risk without additional benefit of preventing vte symptomsthanks for this work we had discussed this topic in our journal club a short while ago,AmitAryaMD,2019-06-26,10:59:12,0.0,negative,0.606881678,negative,0.648114979,anger,0.794936359,negative,0.996820092,negative,0.454636872,negative
279,279,i just learned about the ebbinghaus forgetting curve if we do not actively apply new knowledge within days of learning it that knowledge is lost huge implications for activities,DrLoriBrotto,2019-06-26,16:33:27,0.0,negative,0.773906291,negative,0.510914862,sadness,0.996366024,negative,0.999543488,negative,0.413698882,negative
280,280,my last day in mac ccm pd office with  feeling sad but also very proud of the many amazing women amp men trained at mcmaster critical care over years thank you to all your supportlooking forward to great leadership from as incoming pd,TKarachi_MD,2019-06-27,17:05:33,0.0,positive,0.990443408,positive,0.974663019,sadness,0.998896599,positive,0.994332433,positive,0.369432807,positive
281,281,the system can be hard to navigate especially with all the acronyms and other commonly used terms thats why weve included our glossary in our tools and resources for and type glossary into the search bar here,OntarioHealthOH,2019-07-02,15:25:07,0.0,neutral,0.559259951,neutral,0.499389976,joy,0.638584852,negative,0.999966383,neutral,0.346286982,neutral
282,282,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-03,18:00:51,0.0,negative,0.874157071,negative,0.883460283,joy,0.970070839,negative,0.998024344,negative,0.507028937,negative
283,283,excellent article from taiwan about dnr do not resuscitate decision making instead of implying we are not doing something do not should we be using terminology to state what we are doing allow natural death,AmitAryaMD,2019-07-04,11:01:51,0.0,negative,0.928852797,neutral,0.522991419,joy,0.837795734,negative,0.992861569,negative,0.342025012,negative
284,284,we hope to see you this jul  at for food entertainment and a kidzone admission proceeds will benefit the mshs dr bear program the program is designed to alleviate some of the stress and anxiety children feel about going for surgery,OakValleyHealth,2019-07-05,23:51:25,1.0,positive,0.815774798,positive,0.846123338,joy,0.915334404,positive,0.944406033,positive,0.424290746,positive
285,285,great article remember what we experienced not the loss we have world class braintrust  exec coach medical staff  the core of any rebuild treasure the run in same as the run in and ,JohnsonNeilG,2019-07-06,20:58:41,0.0,neutral,0.612165153,positive,0.661824584,joy,0.989067078,positive,0.992482722,negative,0.468576342,positive
286,286,very saddened to hear this news extremely fortunate to have interacted with her on twitter several times an incredible advocate for and issues she will be missed by so many rest in power,AmitAryaMD,2019-07-07,1:22:29,0.0,positive,0.972762525,positive,0.754689932,sadness,0.992861807,positive,0.966068983,negative,0.379213393,positive
287,287,since drowning is a leading cause of injuryrelated death for canadian children were running a facebook live drowning rescue demonstration this wednesday at am be sure to like our page and tune in,HamHealthSci,2019-07-08,15:34:09,0.0,negative,0.655233443,negative,0.50384748,joy,0.969251573,positive,0.992971718,negative,0.372953713,negative
288,288,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-10,17:10:15,0.0,negative,0.874157071,negative,0.883460283,joy,0.970070839,negative,0.998024344,negative,0.507028937,negative
289,289,i agree that i wouldnt hold out much hope that genetic testing would be of any help for your friend sadly i know of quite a few women who have had trials of many meds and ended up having success with bupropion sometimes in combo with an ssri or snri or lamotrigine ssri,catriona_hippma,2019-07-11,16:30:30,1.0,neutral,0.854685009,neutral,0.517136216,sadness,0.542044818,negative,0.999757707,negative,0.355225772,negative
290,290,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-12,14:40:12,,negative,0.874157071,negative,0.883460283,joy,0.970070839,negative,0.998024344,negative,0.507028937,negative
291,291,there is evidence of increased survival with early in patients with other lifelimiting illnesses integrating a approach is safe and does not hasten death once again palliative care does not mean other treatments have to stop,AmitAryaMD,2019-07-14,12:59:40,0.0,neutral,0.780212224,positive,0.696484268,joy,0.997376323,positive,0.917524457,positive,0.400195479,positive
292,292,exactly its not usually the timing of death but the type of death do you want a comfortable death at home surrounded by family or do you want want to be in a noisy hospital getting poked for blood draws daily with tubeslines coming out of your body,AmitAryaMD,2019-07-15,10:59:26,0.0,negative,0.516264677,negative,0.783706427,joy,0.630560756,negative,0.998626232,negative,0.362613291,negative
293,293,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-07-15,18:45:12,0.0,negative,0.686040342,negative,0.673684597,joy,0.611775279,negative,0.997714281,negative,0.375070661,negative
294,294,megan lewis had a healthy pregnancy and was looking forward to holding her daughter olivia the minute she was born but during her labour she developed a fever her contractions slowed and her baby went into distressread the article amp watch the video,OakValleyHealth,2019-07-15,20:29:08,0.0,negative,0.499881953,neutral,0.499465317,sadness,0.751540244,negative,0.998777688,negative,0.368403852,negative
295,295,we absolutely agree its a joyous and emotional experience that were honoured to be part of,HamHealthSci,2019-07-16,20:56:49,0.0,positive,0.992600739,positive,0.982423782,joy,0.998930275,positive,0.997911632,positive,0.612620234,positive
296,296,dr deepa grewal these smilezone makeovers help alleviate stress and anxiety for our young patients and put smiles on their faces,OakValleyHealth,2019-07-17,14:15:19,0.0,positive,0.979992688,positive,0.935500205,joy,0.963639379,positive,0.996370792,positive,0.474870741,positive
297,297,wow this highlights the importance of holistic care and addressing  your patients distress will not be improved with an opioid if there is no food on the table or no money to pay rent,AmitAryaMD,2019-07-18,11:53:48,1.0,negative,0.733630598,negative,0.661045015,joy,0.888660848,positive,0.997698009,negative,0.419280231,negative
298,298,dtr needs utmost compassion and emotional support not judgement ask what is her fear also provide role clarity so she understands her role as a sdm which is to make decisions congruent with her mothers values amp beliefs should consult amp ,AmitAryaMD,2019-07-19,9:46:47,0.0,neutral,0.909835696,neutral,0.768046737,joy,0.972642958,positive,0.991717398,positive,0.335942417,neutral
299,299,helping your child manage their can be stressful would our draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-19,15:35:08,0.0,neutral,0.713165522,neutral,0.665215433,sadness,0.605704725,positive,0.983197868,positive,0.356926054,neutral
300,300,great article on our impact on the space program canadas footprint how canadas loss of the avro arrow was nasas gain  global news,JohnsonNeilG,2019-07-19,15:36:40,0.0,positive,0.551322043,positive,0.757671297,sadness,0.634556055,positive,0.949644446,negative,0.388602048,positive
301,301,benefits arent just dollars if the navigation system improves we will potentially have better patient outcomes less readmissions less burden on coordination by our offices it may help reduce our overall stress and burnout so there are other values to consider here,allan_k_grillMD,2019-07-20,15:00:03,1.0,positive,0.8211025,positive,0.900856674,joy,0.974754691,negative,0.785527349,positive,0.435048282,positive
302,302,great presentation by about insti weight gain and loss of tdfassociated lipid lowering effect  facts and myths,sebpoule,2019-07-22,0:24:40,0.0,neutral,0.649140358,positive,0.722693563,fear,0.474554658,positive,0.879355669,negative,0.372463226,positive
303,303,depressed heres a bench talk to me  the new york times it truly takes a village we all have much to share,PackerTamar,2019-07-23,1:43:15,0.0,neutral,0.850282133,neutral,0.564130247,sadness,0.995646775,negative,0.99916935,negative,0.368513644,negative
304,304,i lost a grape in my office today optimistic that in years ill find a raisin,DrNadiaChaudhri,2019-07-24,19:52:49,0.0,negative,0.788593411,neutral,0.452514499,joy,0.808460474,positive,0.970314682,positive,0.357541531,positive
305,305,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-26,17:55:08,0.0,neutral,0.753070116,neutral,0.634582162,sadness,0.796536148,positive,0.986761093,positive,0.366877526,neutral
306,306,in the very elderly amp terminally ill why the default to allow everyone one last chance no matter how distressing harmful amp ineffective the intervention can we not allow people to die with compassion and dignity via,AmitAryaMD,2019-07-29,15:48:18,0.0,negative,0.642433703,negative,0.859164834,sadness,0.995017946,negative,0.855014741,negative,0.35777998,negative
307,307,yes the real question with or no cpr is not really around timing of death but rather the type of death would you rather have an institutionalized death connected to machines and tubes vs a home death focused on comfort surrounded by family,AmitAryaMD,2019-07-30,11:11:44,0.0,negative,0.707064986,neutral,0.551869452,sadness,0.884392798,negative,0.999366343,neutral,0.366609812,negative
308,308,they should share their masterpieces with the labstaff stress bake away but not need to share with the committee,DrNadiaChaudhri,2019-07-31,2:25:33,0.0,neutral,0.850231826,neutral,0.635353804,joy,0.447155893,positive,0.996437192,positive,0.350794166,neutral
309,309,great points ilan lots to continue to work on one issue you didnt mention is the challenge for patients to navigate our complex health system ohts are trying to bring stakeholders together to coordinate care its a good qi opportunity and could reduce stress on family docs,allan_k_grillMD,2019-07-31,11:39:58,1.0,positive,0.870562255,positive,0.872694671,joy,0.993676245,positive,0.995871246,positive,0.383372307,positive
310,310,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-31,19:40:07,1.0,neutral,0.753070116,neutral,0.634582162,sadness,0.796536148,positive,0.986761093,positive,0.366877526,neutral
311,311,you know youve reached adulthood when the stress of planning and packing for vacation makes you not want to go on vacation,drfrayn,2019-07-31,21:37:32,0.0,negative,0.560912013,negative,0.695502877,sadness,0.629497647,positive,0.996094763,negative,0.454645038,negative
312,312,fda approves first novel drug to treat medical burnout via,DocMaximum,2019-08-01,19:50:38,0.0,neutral,0.568887413,neutral,0.602648854,joy,0.953928947,positive,0.991350293,positive,0.438697577,neutral
313,313,so sorry to hear of your loss we are all thinking of you and your family we also greatly appreciate the time you took to teach us about caregiving palliative care amp endoflife care with such graciousness and poise with utmost gratitude,AmitAryaMD,2019-08-05,2:32:17,0.0,positive,0.975694299,positive,0.867369294,love,0.708572149,positive,0.97950393,positive,0.395464838,positive
314,314,i think knowing their loved one engages in a meaningful recreation activity eases their stress level they love to hear when the intervention we provide is a breakthrough,HamHealthSci,2019-08-05,20:27:01,0.0,positive,0.978032112,positive,0.920917392,joy,0.998627305,positive,0.996233642,positive,0.532609224,positive
315,315,about  of the time docs suggest treatment that is unnecessary in a medical culture which views death as a failure i suspect this may be much more for patients with terminal illness great blog,AmitAryaMD,2019-08-06,12:18:16,0.0,negative,0.642236829,negative,0.676807582,sadness,0.858813524,negative,0.91873455,negative,0.357232302,negative
316,316,until we teach everyone what comes after  this may be particularly harmful for those with terminal illness amp very elderly patients cpr saves lives but for those approaching their natural  it could ruin their death,AmitAryaMD,2019-08-06,17:18:30,1.0,negative,0.823659003,negative,0.904677451,sadness,0.894699991,negative,0.947634995,negative,0.477393895,negative
317,317,this would be a great plot for a horror movie sadly its real life now,AnandDoobay,2019-08-06,18:28:26,0.0,negative,0.784485936,neutral,0.438232273,sadness,0.46088022,negative,0.991672099,negative,0.380886257,negative
318,318,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary check out our tools and resources for and search glossary here,OntarioHealthOH,2019-08-09,13:00:49,1.0,negative,0.86898613,neutral,0.454690695,joy,0.993255019,negative,0.999693394,neutral,0.353469759,negative
319,319,unfortunately lost both games they played but they had fun which was the important thing,wlharper1,2019-08-11,22:30:34,0.0,positive,0.368288517,positive,0.504513979,joy,0.985440791,negative,0.878229737,negative,0.474377364,negative
320,320,i agree with normalizing death amp dying however many cultures use indirect communication strategies and language to talk about death lets use the language which is best for the patient amp family not us check out,AmitAryaMD,2019-08-12,10:20:04,0.0,negative,0.563694239,neutral,0.599590957,joy,0.845071375,negative,0.99363625,neutral,0.356749952,negative
