,Unnamed: 0,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
199,199,caregiver distress a crisis grows in honour of tomorrow read our latest blog in which our interim president and ceo and caregiver craig lindsay discuss the systemwide and personal dimensions of caregiver distress,OntarioHealthOH,2019-04-01,20:51:17,neutral,0.7659351825714111,neutral,0.7621172070503235,sadness,0.8714859485626221,negative,0.6887463927268982,negative,0.4079248011112213,negative
200,200,overall an early approach could also achieve reduced caregiver stress more time on chemotherapy decreased hospital use and even increased survival,AmitAryaMD,2019-04-02,02:20:38,negative,0.7107180953025818,positive,0.5730046629905701,sadness,0.9503396153450012,positive,0.714070737361908,positive,0.42716333270072937,positive
201,201,distress and anxiety felt by informalunpaid caregivers is a growing issue in our health care system read our blog on the subject by and caregiver craig lindsay,OntarioHealthOH,2019-04-02,13:00:51,negative,0.9251300096511841,neutral,0.48566490411758423,fear,0.3412382900714874,positive,0.6889089345932007,negative,0.4762793779373169,negative
202,202,for in of all caregivers that distress is a regular continued experience over at least months ,OntarioHealthOH,2019-04-02,18:55:53,negative,0.7982569932937622,neutral,0.570684015750885,joy,0.48866909742355347,positive,0.9872997403144836,positive,0.436904639005661,positive
203,203,and their roles are getting harder nearly caregivers in ontario have experienced distress anger or depression at least once thats almost half of all caregivers its also a  increase from two years ago ,OntarioHealthOH,2019-04-02,18:55:53,negative,0.9487717151641846,negative,0.7697122097015381,sadness,0.9751266837120056,positive,0.7356321811676025,negative,0.3896809220314026,negative
204,204,in ontario more carers report distress than in other provinces that collect similar data for example almost twice the number of caregivers of home care patients in ontario experience continued distress than those in newfoundland and labrador ,OntarioHealthOH,2019-04-02,18:55:54,negative,0.9452610015869141,negative,0.6528415083885193,sadness,0.8059037923812866,negative,0.9791737794876099,positive,0.3705316483974457,negative
205,205,caregiving can be a rewarding experience but it can also be stressful if you are a caregiver learn what supports should be available to you when helping a loved one with receiving ,OntarioHealthOH,2019-04-02,21:20:08,neutral,0.7760127782821655,neutral,0.46706151962280273,sadness,0.8445628881454468,positive,0.9845165610313416,positive,0.3513023257255554,neutral
206,206,i attended a really interesting talk on this topic by dr gregory simon psychiatrist this week take home messages  in his years of practice of meds available for depression has increased by x but ability to match drugpatient has changed  ,catriona_hippma,2019-04-05,00:38:24,positive,0.7419255375862122,positive,0.852520763874054,joy,0.8635964393615723,negative,0.6979978680610657,negative,0.33965668082237244,negative
207,207,for treatment resistant depression i would strongly recommend against pgx testing at this time patients who have already tried a ton of antidepressants already have the most personalized results possible they know what doesnt work for them no test can say what will ,catriona_hippma,2019-04-05,16:05:32,neutral,0.8312858939170837,negative,0.6243407726287842,joy,0.8584306836128235,negative,0.8288431763648987,negative,0.3858785927295685,negative
208,208, once again this was completely discongruent with patient wishes and in fact actual reality which is that integrating approach is not equivalent to hastened death,AmitAryaMD,2019-04-06,13:14:32,negative,0.6796509027481079,negative,0.6742693781852722,joy,0.9735630750656128,negative,0.9999494552612305,negative,0.36578601598739624,negative
209,209,i agree with you is much broader and we do not hasten death integration of a care approach can help a patient regardless of the method of dying they chose natural hastened or protracted with machines we specialize in a natural death,AmitAryaMD,2019-04-07,13:13:54,neutral,0.9002190232276917,neutral,0.6715286374092102,joy,0.7690346837043762,negative,0.716220498085022,neutral,0.3457375168800354,neutral
210,210,here is a commonly used definition which states that   affirms life amp regards dying as a normal process intends neither to hasten or postpone death amp palliative care can both relieve suffering through different approaches,AmitAryaMD,2019-04-08,09:29:42,neutral,0.7389218807220459,neutral,0.6463810205459595,sadness,0.967388391494751,negative,0.842441201210022,neutral,0.3419261574745178,neutral
211,211,when handled with care distressing situations can provide insights for  s seeking feedback in distressing or highly emotional situations can help guide you as you seek input from your patients find it here,OntarioHealthOH,2019-04-08,18:40:06,neutral,0.938602089881897,neutral,0.5444096326828003,sadness,0.9346250295639038,positive,0.9505372047424316,positive,0.3715718984603882,neutral
212,212,the system didnt collapse we were forced by law to devise a new call coverage system so we did it took a little tweaking at first but it works well its sad that the courts needed to intervene because our profession had done nothing to regulate this issue itself,lisa_iannattone,2019-04-09,17:05:30,negative,0.7015917301177979,neutral,0.48024630546569824,anger,0.8814049959182739,positive,0.9435222148895264,positive,0.3623080849647522,positive
213,213,im so sorry for your loss there is a distinction but there should not be any tension patients can be receiving and can choose rather than a natural death it can be integrated together,AmitAryaMD,2019-04-10,00:13:35,neutral,0.6742037534713745,negative,0.47656795382499695,joy,0.9417949318885803,negative,0.881822943687439,negative,0.39396053552627563,negative
214,214,our volunteer care clowns are helping relieve the stress of a hospital stay for our adult patients their bright colours and good cheer bring nothing but smiles,HamHealthSci,2019-04-10,18:12:03,positive,0.9923934936523438,positive,0.954566478729248,joy,0.9986696243286133,positive,0.9988951086997986,positive,0.49293503165245056,positive
215,215, i agree that the evidence that care prolongs life is not strong nor consistent the better point to mention would be that palliative care in most situations does not hasten death which is the main fear and improves qol,AmitAryaMD,2019-04-11,02:15:20,negative,0.7083760499954224,neutral,0.5669688582420349,joy,0.9954344630241394,negative,0.9965094923973083,positive,0.34822994470596313,negative
216,216, is a medical speciality which involves symptom management psychosocialspiritual support goals of care discussions ie discussing treatment options location of care values amp beliefs etc it is more about living a better life until natural death occurs,AmitAryaMD,2019-04-11,02:51:06,positive,0.5201131105422974,neutral,0.6128086447715759,joy,0.9811811447143555,positive,0.9691164493560791,negative,0.38953089714050293,positive
217,217,personally i am in no way against  but a common myth about is that it is giving up and so hastens death this leads to prolonged suffering unfounded fears of liability and delayed referral hence the definition should be distinct,AmitAryaMD,2019-04-11,10:14:49,negative,0.8920317888259888,negative,0.825619101524353,sadness,0.7352645397186279,negative,0.9999672174453735,neutral,0.3880086839199066,negative
218,218,new zealand may call consumer representatives but nothing is lost in translation in s onepage tips for new consumer representatives resource just search it here,OntarioHealthOH,2019-04-12,12:20:10,neutral,0.9798429608345032,neutral,0.6146891117095947,sadness,0.8983802795410156,positive,0.53538578748703,positive,0.3575643301010132,neutral
219,219,early in the morning i was asked to attend to an emergency a young boy had dropped dead in the football field we tried our best but could not revive him and i declared him dead it made my whole day sad later in the evening my cousin told me that he loved my poetry tears rip,zikrejaana,2019-04-13,16:58:03,negative,0.9469416737556458,negative,0.8397969007492065,sadness,0.9982271790504456,positive,0.719634473323822,negative,0.4040011763572693,negative
220,220,thats so sad truly yours habs fans  ,sebpoule,2019-04-15,00:37:49,negative,0.9699021577835083,negative,0.9079464673995972,sadness,0.9970381259918213,negative,0.9922160506248474,neutral,0.3515998125076294,negative
221,221,its cognitive behavioural therapy cbt group for depression and anxiety cbt is an empirically validated treatment for depression and anxiety to better reach out to our community our social worker and therapist recently conducted a chinese session,OakValleyHealth,2019-04-16,20:13:21,neutral,0.670818030834198,neutral,0.7374229431152344,joy,0.9426030516624451,positive,0.9988646507263184,negative,0.3600043058395386,neutral
222,222,did you catch the death star in my talk last week i support,IBmectin,2019-04-17,20:42:02,neutral,0.9491628408432007,neutral,0.6391894817352295,joy,0.9417446255683899,negative,0.9486649632453918,negative,0.3783286511898041,negative
223,223,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-22,21:00:13,neutral,0.8020104765892029,neutral,0.7711876034736633,joy,0.9569761753082275,negative,0.9758386015892029,neutral,0.3420308232307434,neutral
224,224,when handled with care distressing situations can provide insights for  s seeking feedback in distressing or highly emotional situations can help guide you as you seek input from your patients find it here,OntarioHealthOH,2019-04-26,14:01:52,neutral,0.938602089881897,neutral,0.5444096326828003,sadness,0.9346250295639038,positive,0.9505372047424316,positive,0.3715718984603882,neutral
225,225,see this everyday dont have time to take care of their health amp are forced to compartmentalize their physicalemotional suffering they face the stress of system navigation amp difficult decisions our system must be redesigned to better support them,AmitAryaMD,2019-04-27,01:21:16,negative,0.8268538117408752,negative,0.9031352996826172,sadness,0.9798352718353271,positive,0.8364752531051636,negative,0.46257802844047546,negative
226,226,toronto public health plays a lead role in preventing outbreaks of infectious diseases such as sars and hnif were not there preventing them eventually some of those infectious diseases will lead to death de villa said,IBmectin,2019-04-27,11:44:17,negative,0.5439481735229492,negative,0.6232254505157471,fear,0.36885586380958557,positive,0.9241931438446045,negative,0.3863378167152405,negative
227,227,ok this is a weird timing after the idtwitter debate  jama meta analysis ive asked an ophtalmo exam for this patient   endophthalmitis no eye redness andor subjective vision loss,sebpoule,2019-04-27,20:09:15,neutral,0.7999984622001648,negative,0.5084317922592163,fear,0.8079642653465271,negative,0.9999339580535889,negative,0.5260524749755859,negative
228,228,everyone else looks pretty relaxed a sign of a good team leader when the you stress and the team feels relaxedin control,masood_sameer,2019-04-27,23:26:26,positive,0.9781493544578552,positive,0.8383359909057617,joy,0.9983532428741455,positive,0.9391657710075378,positive,0.4062696099281311,positive
229,229,at hhs and workplaces across canada workers have the right to a safe work environment please take a moment today on the national day of mourning to remember those who lost their life or suffered illness on the job,HamHealthSci,2019-04-28,15:00:12,neutral,0.8404211401939392,neutral,0.5843194127082825,sadness,0.9935091137886047,negative,0.6464650630950928,negative,0.40433773398399353,negative
230,230,nice presentation on afib  pcidouble therapy less bleeding no loss of efficacyabandon triple therapy,YbarraLuiz,2019-04-29,16:38:47,positive,0.8968886733055115,positive,0.8702401518821716,joy,0.7001111507415771,positive,0.9986054301261902,negative,0.46932166814804077,positive
231,231,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-30,18:00:46,neutral,0.8020104765892029,neutral,0.7711876034736633,joy,0.9569761753082275,negative,0.9758386015892029,neutral,0.3420308232307434,neutral
232,232,dr egier spent his career making sure people had a good death in the icu then it was his turn,HamHealthSci,2019-05-02,14:34:52,neutral,0.7479090690612793,neutral,0.6648266315460205,joy,0.9958692193031311,positive,0.9785605072975159,negative,0.3938831686973572,neutral
233,233,he got to die in his own icu after years of caring for patients in the icu at general hospital dr egier ended up there himself after his death his colleagues found the perfect way to honour him,HamHealthSci,2019-05-02,19:02:10,neutral,0.7332866787910461,positive,0.5065758228302002,joy,0.9826413989067078,negative,0.7601214051246643,positive,0.35297203063964844,positive
234,234,risk of aeds increases as number of meds increases harms can be mild eg drowsinessnausea but also severe including delirium falls even death,AmitAryaMD,2019-05-03,00:53:38,negative,0.938769519329071,negative,0.7568080425262451,sadness,0.696517288684845,negative,0.9991305470466614,negative,0.4157264828681946,negative
235,235,wow look at some of those numbers  x risk of delerium  in falls  in death,AmitAryaMD,2019-05-03,00:53:40,negative,0.9256748557090759,negative,0.5535005331039429,fear,0.840816855430603,negative,0.9592389464378357,negative,0.6756191253662109,negative
236,236,this kind of work is practice changing minimize functional loss caused by local therapy and maximize metastatic control with systemic therapy these kinds of studies will move the needle,DoctorJSpicer,2019-05-04,21:22:12,neutral,0.9136316776275635,neutral,0.6462938189506531,joy,0.7197839617729187,positive,0.9427552819252014,negative,0.36902809143066406,neutral
237,237,therapy dogs would be soooooo great in our emergency departments they are such high stress places,WelsfordM,2019-05-05,14:34:57,neutral,0.35767829418182373,positive,0.8468124270439148,joy,0.9458895325660706,negative,0.8071432113647461,positive,0.35436108708381653,positive
238,238,i think sadly there is some truth in these words,wlharper1,2019-05-06,05:05:09,negative,0.9080893397331238,neutral,0.627477765083313,sadness,0.9431860446929932,negative,0.912017285823822,negative,0.4739014208316803,negative
239,239,dr kieran quinn presents at on association between and death at home with  over  of chf patients die in hospital most receive palliative care in last days huge need for systematic change here,AmitAryaMD,2019-05-06,20:10:52,negative,0.7976502180099487,negative,0.5840421319007874,joy,0.4913915991783142,positive,0.773884117603302,negative,0.5327224135398865,negative
240,240,sad i missed this,IBmectin,2019-05-09,00:45:21,negative,0.9254473447799683,negative,0.8293628692626953,sadness,0.9988310933113098,positive,0.8296560049057007,negative,0.436338871717453,negative
241,241,a stellar article by reflects what we must accomplish too many people with the power to make a positive impact do not understand what modern is amp opportunities to costeffectively relieve suffering are being lost,AmitAryaMD,2019-05-09,02:57:11,neutral,0.711532711982727,positive,0.48342427611351013,sadness,0.7601276636123657,positive,0.9891892671585083,positive,0.40170782804489136,positive
242,242,doctor home visits may help prevent unplanned trips to the emergency department which can be both disruptive and distressing for people nearing  and for their families and  ,OntarioHealthOH,2019-05-09,18:57:01,negative,0.8119518756866455,negative,0.5696703791618347,fear,0.8829343318939209,positive,0.9898402690887451,negative,0.3884822428226471,negative
243,243, quickly learned that patients followup appointments were not soon enough and even for some patients followup appointments were never booked without timely appointments their risk of distress increased ,OntarioHealthOH,2019-05-10,18:04:12,negative,0.9249110817909241,negative,0.8708595037460327,joy,0.5752095580101013,negative,0.9834911227226257,negative,0.510176956653595,negative
244,244, recognized that expecting patients with major depression to make their own follow up appointments after discharge is not the best way to support follow up care so implemented a few small changes ,OntarioHealthOH,2019-05-10,18:04:12,neutral,0.5645393133163452,negative,0.6842179894447327,joy,0.9599601626396179,positive,0.957205593585968,negative,0.5465981364250183,negative
245,245,when people with major depression leave a psychiatric program they are at a high risk for suicide especially in the first two weeks realized many of their patients were not having followup appointments during that particularly vulnerable time ,OntarioHealthOH,2019-05-10,18:04:12,negative,0.8930613994598389,negative,0.8697805404663086,fear,0.9872274398803711,negative,0.9911940693855286,negative,0.4128751754760742,negative
246,246,nop most likely stressinduced cmp  to hemorragic stroke as first presentation,RodrigoBagur,2019-05-10,18:05:15,negative,0.5607247948646545,negative,0.5157175660133362,fear,0.914608895778656,negative,0.9957893490791321,negative,0.3830096125602722,negative
247,247,sad day for pharmacy is it the professionals or the corporate owners  or both,JohnsonNeilG,2019-05-13,22:57:17,negative,0.9651552438735962,negative,0.8352921605110168,sadness,0.9754894971847534,negative,0.9950543642044067,negative,0.47442567348480225,negative
248,248,the term dnr  do no resuscitate  is falling out of favour as it has a negative connotation focusing on what healthcare providers are not doing for a patient its now referred to as and  allow natural death learn more,HamHealthSci,2019-05-16,14:03:08,negative,0.922882616519928,negative,0.8797326683998108,joy,0.4431593716144562,negative,0.9998593330383301,negative,0.49965861439704895,negative
249,249,olivia is correct st joes is not part of our hospital system our sadv care centre is at our juravinski and hamilton general hospitals as well as mcmaster childrens hospital for those under the age of  if youd like more information visit,HamHealthSci,2019-05-17,00:43:36,neutral,0.9693172574043274,neutral,0.739245593547821,joy,0.8818293213844299,negative,0.8899425268173218,negative,0.39688852429389954,negative
250,250,were enabling an evidencebased community approach to treating youth living with depression and anxiety disorders in west niagara with support from gbf community services,HamHealthSci,2019-05-21,22:22:00,positive,0.6489365696907043,neutral,0.49478548765182495,joy,0.975635290145874,positive,0.9928062558174133,positive,0.38382914662361145,positive
251,251,sadly many of us have lost friends and colleagues because of sleep deprivation my med school classmate died trying to drive home after an overnight shift she was a newlywed,yvonneychan,2019-05-22,11:41:21,negative,0.9689170718193054,negative,0.9361342191696167,sadness,0.9982635378837585,positive,0.6025521755218506,negative,0.4925254285335541,negative
252,252,just announced reunites with on jun  pm for an intimate conversation as she shares her personal story about love loss amp reclaiming joy limited tickets for pm show with ctvs bev thomson proceeds support msh,OakValleyHealth,2019-05-27,21:00:23,neutral,0.6429897546768188,neutral,0.6590661406517029,joy,0.7401496767997742,positive,0.9758347272872925,neutral,0.3704935312271118,neutral
253,253,in ontario major depression is the most common mental illness see what quality care looks like and where you can get started,OntarioHealthOH,2019-05-31,16:40:10,negative,0.810856819152832,negative,0.8407407999038696,joy,0.990166425704956,negative,0.9992237091064453,negative,0.5344222784042358,negative
254,254,important and thoughtful discussion on a complex topic about life and death thanks ,WelsfordM,2019-06-01,12:37:15,positive,0.8956520557403564,positive,0.6996777057647705,joy,0.9957050681114197,positive,0.9986957907676697,negative,0.3514114320278168,positive
255,255,why specialization can be a downside in our everchanging world  the verge i think this applies to medicine too too many doctors whove lost the ability to see the bigger picture and provide that much needed perspective to their patients,drzieglergyn,2019-06-01,15:19:55,negative,0.8838457465171814,negative,0.7772474884986877,sadness,0.9981241822242737,negative,0.9673272967338562,negative,0.4392727017402649,negative
256,256,well said lets also learn how the patient family and their culture communicate about death and dying and use appropriate language lets show humility amp compassion most of all lets listen,AmitAryaMD,2019-06-02,09:56:30,neutral,0.6901472806930542,neutral,0.6314805150032043,joy,0.9871054887771606,positive,0.9913198351860046,positive,0.370652973651886,neutral
257,257,are the third leading cause of accidental death in ontario with awareness of the crisis we launched the opioid task force to promote education of pain management and safe prescribing as well as to monitor patients requiring pain meds,OakValleyHealth,2019-06-03,15:04:37,negative,0.7607831358909607,negative,0.5804345607757568,joy,0.9665806889533997,positive,0.8993619680404663,negative,0.3922058939933777,negative
258,258,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary of these check out our tools and resources for and search glossary here,OntarioHealthOH,2019-06-03,19:30:28,negative,0.8284511566162109,neutral,0.5053786635398865,joy,0.9908486604690552,negative,0.9695372581481934,neutral,0.355604887008667,negative
259,259,this goes to show that you should ignore detractors amp believe in yourself is shaping the landscape of neuroscience research we would have lost a brilliant scientist amp role model if she had dropped out,DrNadiaChaudhri,2019-06-04,15:50:08,neutral,0.49464210867881775,neutral,0.4970099925994873,joy,0.9956846237182617,negative,0.8967491984367371,negative,0.35081490874290466,negative
260,260,longtime radio partners amp are reunited on stage as she shares her story of love loss and reclaiming joy at in support of msh,OakValleyHealth,2019-06-04,19:30:48,positive,0.7110103368759155,positive,0.878771960735321,joy,0.979399561882019,positive,0.997454822063446,positive,0.4250572621822357,positive
261,261,tonight shares her very personal story about the tragic and unexpected loss of her daughter lauren in an intimate conversation with,OakValleyHealth,2019-06-05,00:05:31,neutral,0.7045328617095947,neutral,0.8027532696723938,sadness,0.994337260723114,positive,0.9942446351051331,negative,0.5556674003601074,neutral
262,262,thank you to everyone who came to see longtime msh supporter and radio icon as she shared her very personal story about love loss and reclaiming joy proceeds raised from todays events will support our communitys health close to home,OakValleyHealth,2019-06-05,02:58:44,positive,0.980889618396759,positive,0.9789308309555054,joy,0.8668826222419739,positive,0.9491134285926819,positive,0.4944561719894409,positive
263,263,i agree with you yet we need to understand too that we live in an environment of caregiver burnout too few supports are available to support grief and bereavement and families may commonly suffer longterm regrets around eol decisions,AmitAryaMD,2019-06-05,17:01:00,negative,0.8361529111862183,negative,0.8187509775161743,sadness,0.9611650109291077,negative,0.5404943823814392,negative,0.4164884388446808,negative
264,264,how do you improve suicide screening practice in community mental health discover the change ideas that community mental health services used ,OntarioHealthOH,2019-06-05,20:40:11,neutral,0.9240880608558655,neutral,0.7372325658798218,joy,0.8285326361656189,positive,0.9897828698158264,negative,0.34925377368927,neutral
265,265,exactly i was working part time jobs to support my family because i had no choice i hope that medical school values working experience and lived experience of disadvantaged students we understand our vulnerable patients better because we have been there,KatePeiyin,2019-06-07,01:29:34,positive,0.5434897541999817,positive,0.4866398274898529,sadness,0.5262866020202637,positive,0.9169954061508179,negative,0.44350507855415344,positive
266,266,the st friday in june today is day to draw attention to the importance of psychological amp emotional wellbeing in physicians amp other healthcare providers across the globe start the conversation its not ok to be not ok,DocSandyB,2019-06-07,12:03:33,neutral,0.9372996687889099,neutral,0.6189234256744385,joy,0.9961549639701843,positive,0.5034096240997314,negative,0.37962520122528076,neutral
267,267,a poor student has to work multiple jobs to achieve a perfect gpa which is already an uneven playing field to succeed well in mcat the prep courses costs up to  in terms of nonacademic metrics it is subjective and disadvantages an applicant with lack of opportunities,KatePeiyin,2019-06-08,04:46:45,negative,0.7713003754615784,negative,0.6898002624511719,sadness,0.9728431701660156,negative,0.9997356534004211,negative,0.5828994512557983,negative
268,268, cts show more fractures around the wrist then you think the pt has and of the anklefoot crystal arthritis is common older people cant sleep at night  everyone is stressed and theyre wondering if stress is causing their problemim sure im missing some,postgradw,2019-06-12,01:12:22,negative,0.9591096639633179,negative,0.8940650224685669,sadness,0.8271778225898743,negative,0.9996929168701172,negative,0.3807409405708313,negative
269,269,absolutely this is what was intended to do however the context of an advanced lifelimiting illness such as cancer or dementia is different where death is not sudden but expected,AmitAryaMD,2019-06-12,01:15:34,neutral,0.7543136477470398,neutral,0.585250198841095,joy,0.9374418258666992,positive,0.9566023945808411,negative,0.4326034188270569,neutral
270,270,if youre feeling emotional try to understand what is making you upset take time to think it through and ask one of your partners about how to address it with the group or let it go  bettylou kristy,OntarioHealthOH,2019-06-12,16:49:38,neutral,0.9132397770881653,neutral,0.6017007827758789,sadness,0.9973692893981934,negative,0.8503884673118591,neutral,0.3500829339027405,neutral
271,271,many people suffer in silence with depression hiding it from family and not getting the help they need when both her parents passed away in  hien cried for a year and came to the realization that something was seriously wrong read her story,OakValleyHealth,2019-06-12,20:32:25,negative,0.9798502922058105,negative,0.9275904893875122,sadness,0.9968491196632385,negative,0.9841827750205994,negative,0.47125035524368286,negative
272,272,the new msh surgical quality improvement plan sqip is under way for the next year the surgical quality committee is focusing on cut the count reducing after surgery campaign ontario experienced its largest jump in opioidrelated deaths this past year,OakValleyHealth,2019-06-18,16:03:22,negative,0.7112818360328674,neutral,0.6456878185272217,joy,0.8525532484054565,positive,0.6785905361175537,negative,0.48043039441108704,negative
273,273,true enough we also need to measure things like time to follow up for fit patients lost to follow up  patients getting avg risk colonoscopy we are saying the same thing i am just measuring from the provincial perspective  ensuring hospitals do their part too,JohnsonNeilG,2019-06-20,11:52:13,neutral,0.8863924145698547,neutral,0.7583538293838501,sadness,0.9002514481544495,positive,0.9364368915557861,negative,0.4036695957183838,neutral
274,274,fda approves new drug application for vyleesi bremelanotide injection offering more options for women w low desire but will it improve her sexual communication negative selftalk anxiety about sex feelings for partner data needed on combo approaches,DrLoriBrotto,2019-06-22,16:13:12,neutral,0.638364851474762,neutral,0.6962853074073792,sadness,0.743381679058075,negative,0.7717462182044983,negative,0.402887225151062,negative
275,275,leaving hospital is often stressful enough for patients and their caregivers yet they also need to understand what to do at home which the stats show is challenging ,OntarioHealthOH,2019-06-24,15:14:56,negative,0.6940410137176514,negative,0.7561217546463013,sadness,0.5804659128189087,positive,0.9641575217247009,negative,0.38908374309539795,negative
276,276,compassionate patientcentred care leads to happier healthier patients and lower health care costs theres also evidence that compassion may protect health care providers from burnout,AmitAryaMD,2019-06-24,22:27:19,positive,0.6115660071372986,positive,0.8980837464332581,love,0.9049493670463562,positive,0.9810787439346313,positive,0.4285571277141571,positive
277,277,unfamiliar with an acronym in our system no need to search google check out our glossary on our tools and resources page for and  just type glossary in the search bar here,OntarioHealthOH,2019-06-25,01:00:42,neutral,0.9610289335250854,neutral,0.6696562170982361,anger,0.7890510559082031,negative,0.9061788320541382,neutral,0.35342085361480713,neutral
278,278,it appears that anticoagulation as death approaches confers a significant bleeding risk without additional benefit of preventing vte symptomsthanks for this work we had discussed this topic in our journal club a short while ago,AmitAryaMD,2019-06-26,10:59:12,negative,0.6068823337554932,negative,0.6481148600578308,anger,0.7949367165565491,negative,0.9968202114105225,negative,0.45463818311691284,negative
279,279,i just learned about the ebbinghaus forgetting curve if we do not actively apply new knowledge within days of learning it that knowledge is lost huge implications for activities,DrLoriBrotto,2019-06-26,16:33:27,negative,0.7739062905311584,negative,0.5109150409698486,sadness,0.996366024017334,negative,0.9995434880256653,negative,0.4136989414691925,negative
280,280,my last day in mac ccm pd office with  feeling sad but also very proud of the many amazing women amp men trained at mcmaster critical care over years thank you to all your supportlooking forward to great leadership from as incoming pd,TKarachi_MD,2019-06-27,17:05:33,positive,0.9904434084892273,positive,0.9746630191802979,sadness,0.998896598815918,positive,0.9943324327468872,positive,0.3694326877593994,positive
281,281,the system can be hard to navigate especially with all the acronyms and other commonly used terms thats why weve included our glossary in our tools and resources for and type glossary into the search bar here,OntarioHealthOH,2019-07-02,15:25:07,neutral,0.5592597126960754,neutral,0.49938979744911194,joy,0.6385846138000488,negative,0.9999663829803467,neutral,0.34628674387931824,neutral
282,282,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-03,18:00:51,negative,0.8741570711135864,negative,0.883460283279419,joy,0.9700711965560913,negative,0.9980243444442749,negative,0.5070292353630066,negative
283,283,excellent article from taiwan about dnr do not resuscitate decision making instead of implying we are not doing something do not should we be using terminology to state what we are doing allow natural death,AmitAryaMD,2019-07-04,11:01:51,negative,0.9288527965545654,neutral,0.5229913592338562,joy,0.8377963900566101,negative,0.9928615689277649,negative,0.34202516078948975,negative
284,284,we hope to see you this jul  at for food entertainment and a kidzone admission proceeds will benefit the mshs dr bear program the program is designed to alleviate some of the stress and anxiety children feel about going for surgery,OakValleyHealth,2019-07-05,23:51:25,positive,0.8157747983932495,positive,0.8461231589317322,joy,0.9153344035148621,positive,0.9444062113761902,positive,0.4242898225784302,positive
285,285,great article remember what we experienced not the loss we have world class braintrust  exec coach medical staff  the core of any rebuild treasure the run in same as the run in and ,JohnsonNeilG,2019-07-06,20:58:41,neutral,0.6121655106544495,positive,0.6618251204490662,joy,0.9890670776367188,positive,0.9924827218055725,negative,0.46857672929763794,positive
286,286,very saddened to hear this news extremely fortunate to have interacted with her on twitter several times an incredible advocate for and issues she will be missed by so many rest in power,AmitAryaMD,2019-07-07,01:22:29,positive,0.9727625250816345,positive,0.754689633846283,sadness,0.992861807346344,positive,0.9660689830780029,negative,0.37921425700187683,positive
287,287,since drowning is a leading cause of injuryrelated death for canadian children were running a facebook live drowning rescue demonstration this wednesday at am be sure to like our page and tune in,HamHealthSci,2019-07-08,15:34:09,negative,0.65523362159729,negative,0.5038474202156067,joy,0.9692515134811401,positive,0.9929717183113098,negative,0.3729538023471832,negative
288,288,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-10,17:10:15,negative,0.8741570711135864,negative,0.883460283279419,joy,0.9700711965560913,negative,0.9980243444442749,negative,0.5070292353630066,negative
289,289,i agree that i wouldnt hold out much hope that genetic testing would be of any help for your friend sadly i know of quite a few women who have had trials of many meds and ended up having success with bupropion sometimes in combo with an ssri or snri or lamotrigine ssri,catriona_hippma,2019-07-11,16:30:30,neutral,0.8546849489212036,neutral,0.5171362161636353,sadness,0.5420460104942322,negative,0.999757707118988,negative,0.3552260100841522,negative
290,290,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-12,14:40:12,negative,0.8741570711135864,negative,0.883460283279419,joy,0.9700711965560913,negative,0.9980243444442749,negative,0.5070292353630066,negative
291,291,there is evidence of increased survival with early in patients with other lifelimiting illnesses integrating a approach is safe and does not hasten death once again palliative care does not mean other treatments have to stop,AmitAryaMD,2019-07-14,12:59:40,neutral,0.7802121043205261,positive,0.6964843273162842,joy,0.9973763227462769,positive,0.9175242781639099,positive,0.40019553899765015,positive
292,292,exactly its not usually the timing of death but the type of death do you want a comfortable death at home surrounded by family or do you want want to be in a noisy hospital getting poked for blood draws daily with tubeslines coming out of your body,AmitAryaMD,2019-07-15,10:59:26,negative,0.5162649750709534,negative,0.7837062478065491,joy,0.6305615901947021,negative,0.9986262321472168,negative,0.3626132607460022,negative
293,293,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-07-15,18:45:12,negative,0.6860408186912537,negative,0.67368483543396,joy,0.6117742657661438,negative,0.9977142810821533,negative,0.3750709295272827,negative
294,294,megan lewis had a healthy pregnancy and was looking forward to holding her daughter olivia the minute she was born but during her labour she developed a fever her contractions slowed and her baby went into distressread the article amp watch the video,OakValleyHealth,2019-07-15,20:29:08,negative,0.4998824894428253,neutral,0.49946531653404236,sadness,0.7515393495559692,negative,0.9987776875495911,negative,0.36840373277664185,negative
295,295,we absolutely agree its a joyous and emotional experience that were honoured to be part of,HamHealthSci,2019-07-16,20:56:49,positive,0.9926007390022278,positive,0.9824237823486328,joy,0.9989302754402161,positive,0.9979116320610046,positive,0.6126211285591125,positive
